id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
78	672	0	all	86
68	672	0	all	78
25	672	1	all	68
40	672	2	all	65
48	672	2	all	61
15	672	0	all	14
69	672	0	all	79
9	672	0	all	8
36	672	2	all	47
23	672	0	all	23
17	672	2	all	53
31	672	0	all	35
26	672	0	all	26
42	672	0	all	46
82	672	0	all	90
60	672	0	all	66
11	672	1	all	28
43	672	0	all	52
55	672	0	all	59
54	672	1	all	84
77	672	1	all	86
84	672	0	all	94
35	672	0	all	37
49	672	0	all	56
86	672	0	all	96
24	672	0	all	25
53	672	0	all	62
64	672	0	all	70
20	672	1	all	8
29	672	0	all	32
63	672	0	all	73
71	672	0	all	81
59	672	0	all	64
33	672	0	all	29
74	672	0	all	82
85	672	0	all	95
18	672	0	all	19
19	672	0	all	20
56	672	0	all	60
45	672	0	all	47
58	672	0	all	63
61	672	0	all	68
10	672	0	all	12
66	672	0	all	74
87	672	0	all	97
79	672	0	all	87
13	672	0	all	13
78	676	0	all	76
68	676	0	all	65
25	676	0	all	24
40	676	1	all	69
48	676	0	all	45
15	676	0	all	12
4	676	0	all	3
69	676	0	all	69
9	676	0	all	9
36	676	2	all	45
50	676	0	all	48
70	676	0	all	66
17	676	2	all	52
26	676	0	all	26
82	676	0	all	80
27	676	0	all	25
60	676	0	all	57
11	676	2	all	74
72	676	0	all	67
81	676	0	all	79
43	676	0	all	40
16	676	0	all	15
52	676	0	all	50
54	676	0	all	52
77	676	0	all	74
84	676	0	all	83
35	676	0	all	31
12	676	0	all	10
49	676	0	all	46
24	676	0	all	23
64	676	0	all	60
20	676	0	all	19
29	676	0	all	28
63	676	0	all	62
71	676	0	all	68
59	676	0	all	56
41	676	0	all	38
74	676	0	all	71
22	676	0	all	22
2	676	0	all	1
85	676	0	all	84
46	676	0	all	43
37	676	0	all	33
18	676	0	all	17
19	676	0	all	18
56	676	0	all	53
45	676	0	all	42
58	676	0	all	55
10	676	0	all	13
66	676	0	all	63
38	676	0	all	35
67	676	0	all	64
79	676	0	all	78
13	676	0	all	11
78	674	0	all	79
68	674	0	all	70
34	674	0	all	33
25	674	0	all	25
40	674	2	all	63
48	674	2	all	57
69	674	0	all	71
9	674	0	all	7
36	674	2	all	46
17	674	2	all	51
26	674	0	all	23
82	674	0	all	83
27	674	0	all	26
60	674	0	all	62
11	674	2	all	76
43	674	0	all	46
55	674	0	all	54
54	674	0	all	53
84	674	0	all	86
35	674	0	all	34
12	674	0	all	10
49	674	0	all	52
24	674	0	all	22
53	674	0	all	58
64	674	0	all	65
20	674	0	all	19
29	674	2	all	16
63	674	0	all	67
71	674	0	all	73
59	674	0	all	60
33	674	0	all	27
22	674	0	all	20
85	674	0	all	87
18	674	0	all	18
56	674	0	all	56
45	674	0	all	42
28	674	0	all	24
58	674	0	all	59
66	674	2	all	49
87	674	0	all	88
67	674	0	all	69
79	674	0	all	80
5	674	0	all	4
23	681	0	all	25
60	681	0	all	65
50	681	0	all	55
49	681	0	all	53
15	681	0	all	14
45	681	0	all	48
8	681	1	all	35
70	681	1	all	78
66	681	0	all	71
14	681	0	all	17
37	681	0	all	40
82	681	0	all	90
51	681	0	all	59
71	681	0	all	77
34	681	0	all	38
46	681	0	all	49
58	681	0	all	62
85	681	2	all	13
61	681	0	all	66
13	681	0	all	13
32	681	0	all	34
72	681	0	all	78
42	681	2	all	33
40	681	2	all	65
67	681	0	all	72
56	681	0	all	56
77	681	0	all	85
87	681	0	all	95
68	681	0	all	75
25	681	0	all	28
62	681	1	all	39
86	681	0	all	94
78	681	0	all	87
31	681	0	all	33
81	681	2	all	24
19	681	0	all	22
84	681	0	all	92
9	681	0	all	8
64	681	0	all	69
20	681	0	all	23
10	681	0	all	12
63	681	0	all	68
17	681	0	all	18
59	681	0	all	63
48	681	0	all	52
26	681	0	all	29
2	681	0	all	1
37	679	0	all	41
11	679	2	all	84
87	679	0	all	95
63	679	0	all	70
20	679	0	all	20
15	679	0	all	14
38	679	0	all	44
50	679	0	all	56
36	679	0	all	40
14	679	0	all	15
84	679	0	all	92
58	679	0	all	64
56	679	0	all	57
45	679	0	all	50
80	679	0	all	87
27	679	0	all	31
62	679	0	all	69
9	679	0	all	9
51	679	0	all	61
76	679	0	all	81
53	679	0	all	58
26	679	0	all	27
13	679	0	all	13
4	679	0	all	3
19	679	0	all	19
82	679	0	all	90
8	679	0	all	8
22	679	0	all	25
54	679	0	all	59
67	679	0	all	73
49	679	0	all	54
34	679	1	all	33
46	679	0	all	51
70	679	0	all	76
59	679	0	all	65
68	679	0	all	75
16	679	0	all	16
42	679	2	all	38
71	679	0	all	77
33	679	0	all	37
2	679	0	all	2
60	679	0	all	67
10	679	0	all	12
77	679	0	all	84
61	679	0	all	68
24	679	0	all	24
35	679	0	all	39
81	679	0	all	89
29	679	0	all	30
17	679	0	all	17
85	679	2	all	11
32	679	0	all	34
79	679	0	all	83
25	679	1	all	65
86	679	0	all	94
31	679	0	all	33
72	679	0	all	78
55	679	0	all	60
78	679	0	all	85
76	682	0	all	81
51	682	0	all	58
25	682	0	all	30
58	682	0	all	64
54	682	0	all	61
48	682	0	all	54
9	682	0	all	9
12	682	0	all	16
17	682	0	all	20
56	682	0	all	59
63	682	0	all	70
41	682	0	all	49
86	682	1	all	54
10	682	0	all	13
70	682	0	all	77
13	682	0	all	14
31	682	0	all	33
23	682	0	all	29
64	682	0	all	71
59	682	0	all	65
20	682	0	all	25
49	682	1	all	43
45	682	0	all	50
71	682	0	all	78
14	682	0	all	17
32	682	0	all	35
61	682	0	all	68
85	682	2	all	11
24	682	0	all	28
46	682	0	all	51
67	682	0	all	74
8	682	1	all	35
77	682	0	all	85
27	682	0	all	31
84	682	0	all	91
66	682	0	all	73
43	682	0	all	46
37	682	0	all	42
2	682	0	all	3
4	682	0	all	2
34	682	0	all	40
53	682	0	all	60
19	682	0	all	24
87	682	0	all	94
78	682	0	all	87
70	680	0	all	79
63	680	0	all	71
31	680	0	all	32
17	680	0	all	17
67	680	0	all	75
51	680	0	all	60
59	680	0	all	65
9	680	0	all	8
56	680	0	all	61
22	680	0	all	25
72	680	0	all	81
