id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
22	984	1	all	28
51	984	0	all	47
69	984	0	all	64
19	984	1	all	41
4	984	0	all	4
12	984	0	all	9
16	984	2	all	65
31	984	0	all	26
59	984	0	all	54
36	984	0	all	33
20	984	1	all	39
44	984	2	all	38
40	984	0	all	41
27	984	0	all	22
29	984	0	all	24
68	984	0	all	63
2	984	0	all	2
30	984	0	all	25
33	984	0	all	29
38	984	0	all	35
21	984	2	all	20
18	984	0	all	14
56	984	0	all	52
53	984	0	all	49
50	984	0	all	46
43	984	0	all	39
54	984	0	all	50
25	984	1	all	59
67	984	0	all	62
37	984	0	all	34
65	984	0	all	60
32	984	0	all	31
10	984	0	all	8
66	984	0	all	61
70	984	0	all	66
48	984	0	all	45
77	984	0	all	72
14	984	0	all	12
34	984	0	all	30
76	984	0	all	71
23	984	0	all	19
28	984	0	all	23
0	984	0	all	0
63	984	0	all	58
74	984	0	all	70
9	984	0	all	6
1	984	0	all	1
45	984	0	all	42
5	984	0	all	5
22	982	1	all	27
51	982	0	all	49
35	982	0	all	34
69	982	0	all	67
19	982	2	all	50
13	982	0	all	11
4	982	0	all	5
12	982	0	all	10
16	982	0	all	14
72	982	2	all	5
59	982	0	all	56
26	982	0	all	23
44	982	2	all	36
27	982	0	all	24
29	982	0	all	27
68	982	2	all	0
2	982	0	all	3
38	982	0	all	37
46	982	2	all	35
21	982	0	all	18
18	982	0	all	16
56	982	1	all	64
53	982	0	all	51
50	982	0	all	48
25	982	2	all	58
67	982	0	all	64
37	982	0	all	36
65	982	0	all	62
32	982	0	all	32
10	982	0	all	9
66	982	0	all	63
70	982	0	all	69
48	982	0	all	47
77	982	0	all	75
14	982	0	all	12
34	982	0	all	33
76	982	0	all	74
23	982	0	all	20
28	982	2	all	31
58	982	0	all	57
0	982	0	all	0
74	982	0	all	73
1	982	0	all	2
45	982	0	all	43
22	986	0	all	20
51	986	0	all	47
39	986	0	all	37
35	986	0	all	34
69	986	0	all	64
57	986	0	all	54
19	986	1	all	39
13	986	0	all	11
4	986	0	all	4
12	986	0	all	10
16	986	0	all	14
59	986	0	all	55
26	986	0	all	24
36	986	0	all	35
11	986	0	all	9
20	986	0	all	18
44	986	2	all	31
40	986	0	all	39
27	986	0	all	25
29	986	0	all	27
68	986	0	all	63
2	986	0	all	2
30	986	0	all	28
33	986	0	all	31
38	986	0	all	38
46	986	0	all	43
21	986	0	all	19
18	986	0	all	16
42	986	0	all	41
53	986	0	all	49
50	986	0	all	46
54	986	0	all	50
25	986	0	all	23
62	986	0	all	58
67	986	0	all	62
37	986	0	all	36
10	986	0	all	8
66	986	2	all	23
52	986	1	all	37
70	986	0	all	65
48	986	0	all	45
77	986	0	all	72
14	986	0	all	12
34	986	0	all	33
76	986	0	all	71
23	986	0	all	21
28	986	0	all	26
58	986	0	all	53
0	986	0	all	0
63	986	0	all	59
74	986	0	all	70
47	986	0	all	44
9	986	0	all	7
1	986	0	all	1
15	986	0	all	13
24	986	0	all	22
5	986	0	all	5
22	985	0	all	18
51	985	1	all	41
35	985	0	all	34
69	985	0	all	68
19	985	1	all	40
13	985	0	all	11
8	985	0	all	6
4	985	0	all	4
12	985	0	all	9
16	985	2	all	60
59	985	0	all	55
71	985	0	all	70
26	985	0	all	22
36	985	0	all	35
20	985	0	all	21
44	985	2	all	33
40	985	0	all	42
27	985	0	all	23
29	985	0	all	26
68	985	0	all	65
2	985	0	all	2
30	985	0	all	27
33	985	0	all	31
38	985	0	all	37
21	985	0	all	17
18	985	0	all	15
42	985	0	all	40
56	985	0	all	53
53	985	0	all	50
50	985	0	all	47
25	985	1	all	62
62	985	0	all	59
67	985	0	all	64
37	985	0	all	36
10	985	0	all	8
66	985	0	all	63
52	985	1	all	38
70	985	0	all	69
48	985	0	all	46
77	985	0	all	75
14	985	0	all	12
34	985	0	all	32
64	985	0	all	60
76	985	0	all	74
23	985	0	all	24
28	985	0	all	25
58	985	0	all	56
0	985	0	all	0
63	985	0	all	58
74	985	0	all	73
47	985	0	all	45
9	985	0	all	7
1	985	2	all	43
45	985	0	all	43
24	985	0	all	19
5	985	0	all	5
22	983	1	all	28
51	983	0	all	53
57	983	0	all	55
19	983	2	all	48
13	983	0	all	12
4	983	0	all	5
16	983	2	all	58
59	983	0	all	57
71	983	0	all	71
36	983	0	all	35
20	983	0	all	21
44	983	2	all	35
29	983	0	all	26
68	983	1	all	2
2	983	0	all	3
38	983	0	all	38
46	983	2	all	34
21	983	0	all	22
18	983	0	all	17
56	983	0	all	54
53	983	0	all	50
50	983	0	all	48
54	983	0	all	51
25	983	1	all	61
67	983	0	all	65
65	983	0	all	61
32	983	0	all	31
10	983	0	all	10
66	983	2	all	25
70	983	0	all	70
48	983	0	all	47
77	983	0	all	76
14	983	0	all	13
76	983	0	all	75
23	983	0	all	20
28	983	2	all	28
0	983	0	all	0
63	983	0	all	60
74	983	0	all	74
9	983	0	all	9
1	983	0	all	2
45	983	0	all	43
5	983	0	all	6
2	989	0	all	1
74	989	0	all	72
21	989	2	all	19
16	989	0	all	13
35	989	0	all	32
14	989	0	all	11
17	989	0	all	14
46	989	0	all	44
44	989	2	all	34
47	989	0	all	45
69	989	0	all	67
24	989	0	all	21
63	989	0	all	62
39	989	2	all	36
53	989	0	all	49
6	989	0	all	5
70	989	0	all	68
37	989	0	all	35
34	989	0	all	31
42	989	0	all	41
54	989	0	all	50
72	989	0	all	70
22	989	1	all	33
59	989	0	all	57
43	989	0	all	37
29	989	0	all	26
65	989	0	all	60
20	989	0	all	17
76	989	0	all	74
75	989	0	all	73
57	989	0	all	55
11	989	0	all	9
12	989	0	all	10
18	989	0	all	15
33	989	0	all	29
56	989	0	all	54
38	989	0	all	36
48	989	0	all	47
58	989	0	all	56
36	989	0	all	33
71	989	0	all	69
10	989	0	all	7
28	989	2	all	26
26	989	0	all	22
1	989	0	all	0
77	989	0	all	75
30	989	0	all	27
4	989	0	all	3
45	989	0	all	43
31	989	2	all	15
13	989	0	all	8
68	989	2	all	0
27	989	0	all	23
64	989	0	all	63
40	989	0	all	39
62	989	0	all	61
23	989	0	all	20
9	989	1	all	9
51	989	0	all	53
5	989	0	all	4
67	989	0	all	65
67	991	0	all	66
1	991	0	all	0
12	991	0	all	12
21	991	0	all	18
16	991	2	all	59
20	991	0	all	17
68	991	2	all	0
54	991	0	all	49
23	991	0	all	20
13	991	0	all	11
4	991	0	all	3
77	991	0	all	76
31	991	2	all	14
34	991	0	all	32
22	991	1	all	30
51	991	2	all	17
47	991	0	all	42
14	991	0	all	9
74	991	0	all	73
53	991	0	all	48
28	991	0	all	25
46	991	0	all	41
56	991	0	all	53
38	991	0	all	35
36	991	1	all	55
2	991	0	all	1
9	991	1	all	8
33	991	0	all	29
75	991	0	all	74
30	991	0	all	24
40	991	0	all	38
71	991	0	all	71
65	991	0	all	61
49	991	0	all	45
48	991	0	all	44
70	991	0	all	69
69	991	0	all	68
24	991	0	all	21
63	991	0	all	60
58	991	0	all	54
64	991	0	all	63
76	991	0	all	75
43	991	0	all	36
27	991	0	all	23
44	988	0	all	39
31	988	2	all	13
71	988	0	all	69
37	988	0	all	33
30	988	0	all	27
25	988	1	all	62
72	988	0	all	70
53	988	0	all	52
23	988	0	all	19
65	988	0	all	60
70	988	0	all	68
27	988	0	all	23
13	988	0	all	10
74	988	0	all	72
9	988	0	all	5
8	988	0	all	6
40	988	0	all	40
34	988	0	all	31
16	988	2	all	56
45	988	0	all	44
52	988	0	all	51
69	988	0	all	67
10	988	2	all	57
2	988	0	all	1
12	988	0	all	8
51	988	0	all	50
21	988	2	all	17
26	988	0	all	22
57	988	0	all	56
50	988	0	all	47
38	988	0	all	37
29	988	0	all	26
5	988	0	all	4
1	988	0	all	0
64	988	0	all	63
14	988	0	all	11
39	988	0	all	36
77	988	0	all	75
24	988	0	all	20
58	988	0	all	57
17	988	0	all	13
20	988	0	all	16
48	988	0	all	48
15	988	0	all	9
76	988	0	all	74
33	988	0	all	29
22	988	0	all	18
62	988	0	all	61
43	988	0	all	38
47	988	0	all	46
59	988	0	all	58
67	988	0	all	65
18	988	0	all	14
28	988	0	all	24
66	988	2	all	23
4	988	0	all	3
56	988	0	all	55
63	988	0	all	62
46	988	0	all	45
75	988	0	all	73
6	992	0	all	5
26	992	0	all	22
67	992	0	all	64
77	992	0	all	76
66	992	2	all	23
58	992	0	all	55
46	992	0	all	42
12	992	0	all	9
21	992	1	all	7
76	992	0	all	75
4	992	0	all	3
31	992	0	all	27
68	992	0	all	65
27	992	0	all	23
13	992	0	all	12
69	992	0	all	66
23	992	0	all	21
9	992	1	all	9
2	992	0	all	1
29	992	0	all	25
62	992	0	all	62
43	992	0	all	36
75	992	0	all	74
48	992	0	all	45
25	992	2	all	59
71	992	0	all	69
53	992	0	all	49
38	992	0	all	35
28	992	0	all	24
24	992	0	all	17
1	992	0	all	0
44	992	2	all	37
74	992	0	all	73
63	992	0	all	59
40	992	0	all	38
49	992	0	all	46
70	992	0	all	68
76	990	0	all	76
19	990	0	all	15
37	990	0	all	34
51	990	0	all	53
4	990	0	all	3
68	990	2	all	0
48	990	0	all	46
70	990	0	all	70
14	990	0	all	9
59	990	0	all	57
27	990	0	all	22
31	990	0	all	27
20	990	1	all	41
5	990	0	all	4
56	990	0	all	54
63	990	0	all	64
12	990	0	all	8
25	990	2	all	58
67	990	0	all	67
44	990	2	all	34
16	990	1	all	55
46	990	0	all	43
47	990	0	all	44
54	990	0	all	51
24	990	0	all	20
22	990	0	all	18
33	990	0	all	30
21	990	0	all	17
77	990	0	all	77
65	990	0	all	62
40	990	0	all	38
30	990	0	all	26
69	990	0	all	69
9	990	0	all	6
64	990	0	all	65
49	990	0	all	50
45	990	0	all	42
53	990	0	all	49
75	990	0	all	75
43	990	0	all	36
26	990	0	all	21
36	990	1	all	57
29	990	0	all	25
34	990	0	all	31
23	990	0	all	19
38	990	0	all	35
57	990	0	all	55
17	990	0	all	14
74	990	0	all	74
72	990	0	all	72
2	990	0	all	1
58	990	0	all	56
8	990	0	all	5
62	990	0	all	63
1	990	0	all	0
13	990	0	all	11
28	990	0	all	23
