id	x	y	z
0	131.46420288085938	786.642822265625	2.5755367279052734
1	763.4180908203125	1220.7457275390625	4.973983287811279
2	169.91250610351562	650.0408935546875	5.641559600830078
3	527.5674438476562	229.07330322265625	6.522871494293213
4	58.72688674926758	1045.345947265625	11.715923309326172
5	164.56668090820312	1443.607177734375	14.616450309753418
6	798.8524780273438	442.5328369140625	16.68662452697754
7	356.1634826660156	271.6104431152344	18.417383193969727
8	667.1336059570312	1679.5296630859375	26.455310821533203
9	787.887451171875	1691.10205078125	31.409107208251953
10	373.12762451171875	907.2021484375	33.30854034423828
11	498.7684020996094	1756.0570068359375	34.987083435058594
12	755.589111328125	1335.7325439453125	36.496788024902344
13	800.6629638671875	1526.98291015625	53.25738525390625
14	340.9881591796875	1734.46435546875	53.34891891479492
