id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
15	714	0	all	14
68	714	2	all	32
37	714	1	all	41
1	714	0	all	2
58	714	0	all	51
59	714	0	all	54
20	714	0	all	24
0	714	0	all	0
93	714	0	all	89
21	714	0	all	21
36	714	0	all	32
6	714	0	all	5
44	714	0	all	42
19	714	0	all	19
78	714	0	all	71
61	714	0	all	57
62	714	0	all	56
73	714	0	all	64
64	714	0	all	60
51	714	2	all	11
89	714	0	all	83
18	714	0	all	18
4	714	0	all	4
83	714	0	all	76
13	714	0	all	12
39	714	0	all	38
90	714	0	all	85
79	714	0	all	72
65	714	0	all	61
26	714	1	all	72
40	714	0	all	43
7	714	2	all	71
54	714	0	all	52
49	714	0	all	45
34	714	0	all	31
94	714	0	all	88
92	714	0	all	87
47	714	0	all	47
63	714	0	all	59
48	714	0	all	39
57	714	1	all	92
84	714	0	all	78
32	714	0	all	29
87	714	0	all	80
28	714	1	all	30
91	714	1	all	85
42	714	0	all	40
38	714	0	all	34
15	716	0	all	14
68	716	2	all	36
71	716	0	all	59
37	716	0	all	31
20	716	0	all	22
75	716	0	all	68
0	716	0	all	0
93	716	1	all	68
10	716	1	all	60
21	716	0	all	17
6	716	0	all	5
44	716	0	all	39
19	716	2	all	75
78	716	1	all	88
61	716	0	all	54
73	716	0	all	66
64	716	0	all	57
89	716	2	all	26
18	716	0	all	15
13	716	0	all	12
39	716	0	all	36
90	716	0	all	85
79	716	0	all	72
69	716	2	all	59
65	716	0	all	58
26	716	0	all	24
40	716	0	all	37
81	716	0	all	74
33	716	0	all	29
49	716	0	all	44
66	716	0	all	60
85	716	0	all	78
92	716	0	all	87
76	716	0	all	67
47	716	0	all	43
46	716	0	all	42
48	716	0	all	40
57	716	0	all	55
77	716	0	all	70
84	716	0	all	77
32	716	0	all	28
87	716	0	all	80
91	716	1	all	86
23	716	0	all	19
12	716	0	all	9
42	716	0	all	38
38	716	0	all	32
70	716	0	all	65
15	718	0	all	16
68	718	2	all	34
71	718	0	all	61
37	718	0	all	32
2	718	0	all	1
1	718	0	all	3
59	718	1	all	84
20	718	0	all	21
75	718	0	all	72
0	718	0	all	0
93	718	0	all	92
10	718	0	all	10
21	718	0	all	22
36	718	0	all	36
44	718	2	all	38
19	718	2	all	78
78	718	0	all	73
62	718	0	all	62
73	718	0	all	66
35	718	0	all	35
64	718	0	all	63
51	718	0	all	49
18	718	0	all	19
4	718	0	all	5
83	718	0	all	79
13	718	0	all	15
90	718	2	all	2
79	718	0	all	75
65	718	0	all	64
26	718	0	all	26
40	718	0	all	40
81	718	0	all	77
33	718	0	all	33
49	718	0	all	48
17	718	0	all	18
34	718	0	all	34
66	718	0	all	65
85	718	0	all	82
92	718	0	all	91
76	718	0	all	71
47	718	0	all	46
80	718	0	all	76
46	718	0	all	45
57	718	1	all	95
22	718	2	all	28
77	718	0	all	74
88	718	0	all	85
84	718	0	all	81
45	718	0	all	44
32	718	0	all	31
87	718	0	all	84
16	718	0	all	17
28	718	1	all	35
67	718	0	all	60
91	718	0	all	88
56	718	0	all	54
23	718	0	all	23
38	718	0	all	37
70	718	0	all	68
15	715	0	all	13
68	715	2	all	33
71	715	0	all	65
37	715	1	all	41
1	715	0	all	2
58	715	0	all	50
20	715	0	all	22
75	715	0	all	67
0	715	0	all	0
93	715	0	all	90
21	715	0	all	19
36	715	0	all	31
6	715	0	all	4
44	715	0	all	41
19	715	0	all	18
78	715	1	all	87
61	715	1	all	35
73	715	0	all	61
64	715	0	all	58
51	715	0	all	47
89	715	0	all	84
18	715	0	all	17
13	715	0	all	11
39	715	0	all	38
90	715	0	all	87
79	715	0	all	71
65	715	0	all	59
26	715	1	all	69
40	715	0	all	39
7	715	2	all	73
81	715	0	all	73
33	715	0	all	29
49	715	0	all	46
34	715	0	all	30
85	715	0	all	77
76	715	1	all	52
47	715	0	all	45
57	715	1	all	89
22	715	2	all	26
77	715	0	all	70
84	715	0	all	76
32	715	0	all	28
87	715	0	all	79
28	715	0	all	27
91	715	0	all	85
42	715	0	all	40
38	715	0	all	34
70	715	0	all	64
50	717	0	all	50
15	717	0	all	16
68	717	2	all	32
71	717	0	all	61
37	717	0	all	32
58	717	0	all	56
20	717	2	all	34
0	717	0	all	0
93	717	1	all	71
10	717	0	all	11
21	717	0	all	20
36	717	0	all	36
44	717	2	all	37
19	717	2	all	78
78	717	0	all	72
61	717	0	all	59
62	717	0	all	62
73	717	0	all	69
35	717	0	all	35
64	717	0	all	63
51	717	0	all	51
89	717	0	all	86
18	717	0	all	23
95	717	0	all	89
83	717	2	all	3
13	717	0	all	14
39	717	0	all	40
90	717	2	all	2
79	717	0	all	76
65	717	0	all	64
26	717	0	all	27
40	717	0	all	41
7	717	2	all	76
81	717	0	all	78
43	717	0	all	39
33	717	0	all	33
49	717	0	all	49
17	717	0	all	18
66	717	0	all	65
85	717	0	all	82
76	717	1	all	56
47	717	0	all	48
57	717	1	all	96
22	717	0	all	26
77	717	0	all	75
88	717	0	all	85
32	717	1	all	66
87	717	0	all	84
91	717	1	all	89
56	717	0	all	54
23	717	0	all	21
12	717	0	all	13
42	717	0	all	42
38	717	0	all	37
70	717	0	all	67
95	722	0	all	86
45	722	0	all	40
18	722	2	all	78
35	722	0	all	30
53	722	0	all	47
44	722	0	all	42
2	722	0	all	2
80	722	0	all	74
33	722	0	all	29
68	722	0	all	63
7	722	0	all	7
37	722	0	all	28
57	722	1	all	95
23	722	0	all	19
1	722	0	all	3
48	722	0	all	39
50	722	0	all	41
4	722	0	all	5
10	722	1	all	64
78	722	1	all	93
49	722	0	all	43
40	722	0	all	35
58	722	0	all	51
26	722	0	all	23
39	722	0	all	33
47	722	0	all	37
38	722	0	all	32
63	722	0	all	58
62	722	0	all	56
81	722	0	all	75
79	722	0	all	73
77	722	0	all	71
15	722	0	all	11
13	722	0	all	12
42	722	0	all	36
76	722	0	all	69
93	722	0	all	88
51	722	0	all	44
20	722	0	all	18
67	722	0	all	57
65	722	0	all	60
70	722	0	all	59
84	722	0	all	78
46	722	2	all	14
66	722	0	all	62
86	722	0	all	79
56	722	0	all	49
92	722	0	all	87
49	724	0	all	52
57	724	0	all	59
0	724	0	all	0
76	724	0	all	79
61	724	1	all	37
65	724	0	all	70
78	724	0	all	82
59	724	0	all	60
73	724	0	all	76
89	724	1	all	90
25	724	2	all	82
68	724	0	all	73
39	724	0	all	42
33	724	0	all	36
64	724	0	all	69
7	724	0	all	10
81	724	0	all	83
70	724	0	all	74
16	724	0	all	21
84	724	0	all	86
92	724	0	all	93
15	724	0	all	14
2	724	1	all	35
40	724	0	all	45
29	724	0	all	31
63	724	0	all	67
20	724	0	all	27
13	724	0	all	16
43	724	1	all	52
50	724	0	all	49
69	724	0	all	68
77	724	0	all	81
38	724	0	all	39
85	724	0	all	87
48	724	0	all	46
34	724	0	all	37
22	724	2	all	31
53	724	0	all	56
32	724	1	all	61
21	724	2	all	41
23	724	0	all	24
10	724	1	all	60
51	724	0	all	51
86	724	2	all	0
66	720	0	all	62
67	720	0	all	64
20	720	0	all	17
87	720	0	all	83
49	720	0	all	47
73	720	0	all	65
86	720	0	all	82
53	720	0	all	48
13	720	0	all	11
43	720	0	all	38
93	720	0	all	89
44	720	2	all	41
75	720	0	all	72
81	720	0	all	77
88	720	0	all	84
18	720	0	all	15
48	720	0	all	40
85	720	0	all	81
39	720	0	all	34
58	720	0	all	52
10	720	1	all	63
71	720	0	all	61
36	720	0	all	29
19	720	2	all	74
45	720	0	all	43
51	720	0	all	44
83	720	0	all	79
1	720	0	all	3
12	720	0	all	9
63	720	0	all	57
77	720	0	all	73
56	720	0	all	51
62	720	0	all	56
23	720	0	all	20
37	720	0	all	33
69	720	0	all	58
5	720	0	all	5
35	720	0	all	30
38	720	0	all	32
54	720	0	all	49
41	720	0	all	35
17	720	0	all	14
34	720	0	all	28
79	720	0	all	75
70	720	0	all	59
47	720	0	all	41
0	720	0	all	0
15	720	0	all	13
33	720	0	all	27
76	720	0	all	71
42	720	0	all	36
80	720	0	all	76
46	720	2	all	14
65	720	0	all	60
21	720	0	all	18
92	720	0	all	88
50	720	0	all	42
65	723	0	all	60
13	723	0	all	15
93	723	0	all	87
63	723	0	all	59
89	723	0	all	83
53	723	0	all	50
77	723	0	all	73
84	723	0	all	78
34	723	0	all	32
71	723	0	all	61
1	723	0	all	3
80	723	0	all	71
87	723	0	all	81
82	723	0	all	76
20	723	0	all	21
69	723	2	all	59
33	723	2	all	42
40	723	0	all	39
81	723	0	all	75
38	723	0	all	34
58	723	0	all	49
51	723	0	all	45
29	723	1	all	45
86	723	0	all	80
66	723	0	all	62
10	723	0	all	10
50	723	0	all	43
57	723	1	all	88
7	723	0	all	8
39	723	0	all	37
85	723	0	all	79
56	723	0	all	52
44	723	0	all	44
45	723	0	all	41
23	723	0	all	22
2	723	1	all	32
78	723	0	all	74
67	723	0	all	58
4	723	2	all	48
15	723	0	all	13
70	723	0	all	66
92	723	0	all	86
32	723	1	all	62
12	723	0	all	12
76	723	0	all	70
59	723	0	all	53
49	723	0	all	46
35	723	0	all	33
47	721	0	all	40
63	721	0	all	56
10	721	0	all	7
38	721	0	all	30
33	721	0	all	27
49	721	0	all	44
78	721	0	all	72
35	721	0	all	29
5	721	0	all	4
13	721	0	all	11
56	721	0	all	50
46	721	2	all	16
43	721	0	all	35
77	721	0	all	70
66	721	0	all	61
1	721	0	all	1
29	721	2	all	65
37	721	0	all	26
80	721	0	all	74
71	721	0	all	60
65	721	0	all	59
62	721	0	all	55
81	721	0	all	75
0	721	0	all	0
39	721	1	all	86
83	721	0	all	77
15	721	0	all	10
75	721	0	all	69
51	721	0	all	45
53	721	0	all	47
85	721	0	all	78
79	721	0	all	73
12	721	0	all	9
92	721	0	all	87
41	721	0	all	37
70	721	0	all	58
40	721	0	all	36
69	721	0	all	57
32	721	0	all	25
17	721	0	all	14
84	721	0	all	81
45	721	0	all	43
36	721	0	all	28
42	721	0	all	39
22	721	0	all	19
23	721	0	all	20
86	721	0	all	79
