id	x	y	z
0	168.6641082763672	1458.21240234375	14.921743392944336
1	668.7433471679688	1694.224853515625	26.5888729095459
2	439.93292236328125	1351.508056640625	36.097869873046875
3	452.750732421875	1258.1806640625	38.273948669433594
4	391.724365234375	1419.9503173828125	37.91864013671875
5	499.9755554199219	1207.0335693359375	40.60417938232422
6	587.8854370117188	1298.9371337890625	41.78514862060547
7	255.45565795898438	1336.7181396484375	42.26695251464844
8	609.5225219726562	1215.9906005859375	43.06406021118164
9	296.46112060546875	1434.4886474609375	42.90654754638672
10	507.5837097167969	1399.3369140625	44.198123931884766
11	395.08819580078125	1236.4349365234375	45.40612030029297
12	339.82708740234375	1324.3114013671875	45.036888122558594
13	707.8150024414062	1041.8316650390625	46.27452850341797
14	654.1420288085938	1142.929443359375	45.91885757446289
15	533.692138671875	1090.24072265625	46.809391021728516
16	471.7950439453125	1141.2303466796875	46.978084564208984
17	395.0983581542969	1430.0028076171875	48.211666107177734
18	691.4149780273438	1066.2532958984375	50.01217269897461
19	600.9471435546875	1043.081787109375	53.165626525878906
20	642.1717529296875	1247.5987548828125	53.18183135986328
21	457.5882873535156	1312.2362060546875	53.31467056274414
22	548.3214721679688	1340.2843017578125	52.967166900634766
23	438.14605712890625	1183.402587890625	56.483001708984375
24	388.01318359375	1259.2269287109375	55.73951721191406
25	512.4735107421875	1128.2423095703125	57.33671951293945
26	665.9778442382812	1119.876708984375	57.93941879272461
27	515.6838989257812	1273.3155517578125	59.509761810302734
28	591.644775390625	1176.251953125	60.97831344604492
