id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
7	91	2	fu	7
1	91	2	fu	1
0	91	2	fu	0
7	94	2	fu	7
5	94	2	fu	5
1	94	2	fu	1
2	94	2	fu	2
0	94	2	fu	0
7	92	1	fu	3
5	92	1	fu	7
1	92	2	fu	1
0	92	2	fu	0
3	99	2	fu	3
0	99	2	fu	0
1	99	2	fu	1
7	99	2	fu	7
1	98	2	fu	1
3	98	2	fu	3
7	98	1	fu	3
0	98	2	fu	0
5	97	1	fu	7
1	97	2	fu	1
7	97	1	fu	3
0	97	2	fu	0
4	97	2	fu	4
2	97	1	fu	6
7	93	1	fu	3
5	93	1	fu	7
1	93	2	fu	1
0	93	2	fu	0
7	95	1	fu	3
5	95	1	fu	7
1	95	2	fu	1
2	95	1	fu	6
0	95	2	fu	0
