id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
53	757	0	all	57
83	757	2	all	21
15	757	0	all	16
44	757	2	all	70
54	757	0	all	59
17	757	0	all	22
56	757	0	all	61
82	757	1	all	84
32	757	0	all	33
73	757	1	all	45
38	757	0	all	40
46	757	0	all	50
24	757	2	all	61
79	757	0	all	81
6	757	0	all	7
80	757	0	all	84
58	757	0	all	64
10	757	0	all	9
35	757	0	all	35
71	757	2	all	1
14	757	0	all	15
63	757	1	all	67
1	757	0	all	2
66	757	0	all	72
47	757	0	all	46
76	757	0	all	79
12	757	2	all	63
74	757	0	all	77
11	757	0	all	10
28	757	2	all	78
16	757	0	all	18
19	757	0	all	21
41	755	1	all	57
15	755	0	all	21
31	755	0	all	37
74	755	0	all	83
19	755	0	all	26
35	755	0	all	40
58	755	0	all	68
14	755	0	all	20
17	755	0	all	22
69	755	0	all	79
70	755	0	all	80
68	755	0	all	78
51	755	0	all	59
34	755	0	all	41
54	755	0	all	58
56	755	0	all	66
1	755	0	all	3
77	755	2	all	21
21	755	0	all	30
44	755	0	all	51
11	755	0	all	10
10	755	1	all	22
66	755	0	all	77
36	755	0	all	43
42	755	0	all	47
57	755	1	all	43
6	755	0	all	12
78	755	0	all	86
30	755	1	all	32
32	755	0	all	38
9	755	0	all	8
53	755	0	all	67
25	755	0	all	32
7	755	0	all	13
37	755	2	all	43
20	755	0	all	29
79	755	0	all	87
80	755	0	all	90
29	755	0	all	35
71	755	2	all	1
61	755	1	all	35
13	755	0	all	17
48	755	0	all	54
47	755	0	all	53
76	755	0	all	84
30	750	0	all	32
7	750	0	all	11
58	750	0	all	66
61	750	0	all	70
71	750	0	all	79
13	750	0	all	14
8	750	0	all	12
64	750	0	all	78
76	750	0	all	83
23	750	0	all	24
37	750	0	all	42
10	750	1	all	21
44	750	0	all	50
14	750	0	all	15
45	750	0	all	51
16	750	0	all	18
19	750	0	all	22
24	750	2	all	65
35	750	0	all	37
79	750	0	all	87
47	750	0	all	52
82	750	0	all	88
63	750	0	all	71
25	750	0	all	26
20	750	0	all	25
34	750	0	all	38
15	750	0	all	16
33	750	0	all	35
70	750	0	all	74
54	750	0	all	60
31	750	0	all	33
53	750	0	all	57
28	750	0	all	30
41	750	0	all	44
6	750	0	all	6
51	750	0	all	61
4	750	0	all	7
73	750	0	all	80
56	750	0	all	64
42	750	0	all	45
38	750	0	all	39
36	750	0	all	40
66	750	0	all	76
17	750	0	all	19
57	750	0	all	55
55	750	0	all	62
29	750	0	all	31
65	750	2	all	18
69	750	0	all	77
2	750	0	all	1
16	753	0	all	18
69	753	0	all	76
8	753	1	all	61
34	753	0	all	36
7	753	1	all	38
29	753	0	all	31
4	753	0	all	8
28	753	0	all	30
55	753	0	all	59
58	753	0	all	62
54	753	0	all	57
14	753	0	all	16
31	753	0	all	33
78	753	0	all	84
21	753	0	all	23
27	753	0	all	29
59	753	0	all	64
41	753	1	all	57
12	753	1	all	29
56	753	0	all	60
61	753	0	all	66
47	753	0	all	49
