id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
2	79	2	fu	2
6	79	1	fu	2
0	79	2	fu	0
5	79	2	fu	5
2	80	2	fu	2
5	80	2	fu	4
6	80	2	fu	6
0	80	2	fu	0
5	81	2	fu	4
6	81	1	fu	3
2	81	2	fu	2
0	81	2	fu	0
7	81	0	fu	0
6	82	2	fu	6
2	82	2	fu	2
0	82	2	fu	0
1	82	2	fu	1
2	83	2	fu	2
0	83	2	fu	0
6	83	1	fu	3
7	77	1	fu	4
6	77	1	fu	3
5	77	2	fu	5
0	77	1	fu	2
1	77	2	fu	1
7	75	0	fu	0
2	75	2	fu	2
6	75	1	fu	2
5	75	2	fu	5
0	75	2	fu	0
6	74	2	fu	5
0	74	2	fu	0
6	73	2	fu	6
0	73	2	fu	0
7	76	0	fu	0
6	76	2	fu	6
5	76	2	fu	5
0	76	2	fu	0
