id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
3	241	2	all	24
20	241	1	all	27
5	241	1	all	3
25	241	0	all	25
11	241	1	all	24
10	241	1	all	5
23	241	1	all	28
19	241	0	all	18
23	251	2	all	13
3	251	1	all	14
25	251	1	all	15
5	251	1	all	2
14	251	1	all	24
21	251	0	all	23
19	251	0	all	21
11	251	0	all	14
20	251	2	all	18
25	247	2	all	0
14	247	0	all	14
21	247	0	all	21
16	247	0	all	16
10	247	2	all	9
18	247	2	all	11
27	247	2	all	6
11	247	0	all	11
20	247	1	all	26
22	247	0	all	22
19	247	0	all	19
23	247	2	all	12
17	247	0	all	17
0	247	0	all	0
10	249	1	all	4
11	249	0	all	11
3	249	1	all	13
20	249	0	all	20
19	249	0	all	19
25	249	0	all	25
5	249	1	all	2
14	249	0	all	15
17	249	0	all	17
13	249	2	all	10
18	249	0	all	18
16	249	0	all	16
0	249	0	all	0
27	250	0	all	28
25	250	1	all	15
17	250	0	all	18
5	250	2	all	13
10	250	1	all	4
19	250	0	all	20
23	250	0	all	25
13	250	0	all	14
25	248	1	all	14
5	248	2	all	14
11	248	0	all	11
16	248	0	all	16
18	248	0	all	18
22	248	0	all	22
23	248	1	all	27
14	248	0	all	14
20	248	2	all	17
27	248	2	all	5
17	248	0	all	17
10	248	1	all	4
19	248	0	all	19
3	242	2	all	24
0	242	0	all	0
20	242	0	all	18
5	242	1	all	3
25	242	2	all	0
11	242	1	all	24
10	242	2	all	8
17	242	0	all	17
23	242	2	all	12
19	242	0	all	20
22	242	0	all	22
18	242	0	all	19
3	244	2	all	24
0	244	0	all	0
20	244	2	all	16
5	244	2	all	13
25	244	2	all	0
24	244	0	all	24
11	244	1	all	25
10	244	1	all	5
17	244	0	all	17
23	244	2	all	12
19	244	0	all	19
22	244	0	all	22
26	244	0	all	26
18	244	2	all	10
21	244	0	all	21
3	243	1	all	10
20	243	2	all	18
5	243	0	all	5
25	243	0	all	25
24	243	0	all	24
11	243	0	all	11
10	243	0	all	10
17	243	0	all	17
23	243	2	all	12
19	243	0	all	19
22	243	0	all	22
18	243	0	all	18
3	245	2	all	24
0	245	0	all	0
20	245	1	all	26
13	245	0	all	13
5	245	2	all	13
25	245	2	all	0
24	245	0	all	24
11	245	0	all	11
6	245	1	all	16
10	245	0	all	10
17	245	0	all	17
23	245	2	all	12
27	245	2	all	6
16	245	0	all	16
19	245	0	all	19
22	245	0	all	22
26	245	0	all	26
18	245	0	all	18
21	245	0	all	21
