id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
3	246	2	all	3
0	246	0	all	25
5	246	2	all	5
9	246	0	all	10
11	246	0	all	18
6	246	0	all	27
12	246	0	all	23
27	246	2	all	27
16	246	2	all	16
15	246	2	all	15
2	246	2	all	2
3	242	0	all	16
0	242	2	all	0
5	242	2	all	5
9	242	2	all	8
11	242	0	all	19
23	242	2	all	23
12	242	2	all	12
12	251	2	all	13
24	251	1	all	14
5	251	2	all	4
25	251	2	all	27
0	251	1	all	15
16	251	0	all	8
26	251	0	all	1
9	251	2	all	10
3	251	2	all	3
23	251	2	all	24
1	251	1	all	18
27	251	0	all	0
20	249	2	all	20
16	249	1	all	15
27	249	1	all	6
5	249	2	all	4
26	249	0	all	1
24	249	1	all	13
0	249	0	all	25
6	249	2	all	5
1	249	2	all	1
15	249	2	all	15
13	249	1	all	1
23	249	2	all	24
11	249	0	all	18
3	249	2	all	3
2	249	2	all	2
0	252	1	all	13
5	252	2	all	5
2	252	2	all	2
14	252	0	all	5
16	252	2	all	16
24	252	2	all	24
9	252	1	all	4
25	252	2	all	26
23	252	2	all	23
24	250	0	all	3
13	250	2	all	14
26	250	0	all	1
16	250	1	all	16
6	250	0	all	28
0	250	1	all	15
1	250	2	all	1
14	250	2	all	13
5	250	2	all	4
12	250	0	all	25
20	250	0	all	13
0	248	1	all	14
14	248	2	all	14
3	248	1	all	5
1	248	2	all	1
26	248	2	all	26
13	248	2	all	13
16	248	2	all	16
5	248	2	all	4
11	248	0	all	18
25	248	0	all	9
27	248	1	all	7
20	248	2	all	20
12	248	1	all	27
2	248	2	all	2
24	248	2	all	24
6	248	2	all	5
15	248	2	all	15
3	244	2	all	3
0	244	2	all	0
13	244	2	all	14
5	244	2	all	5
9	244	2	all	9
11	244	2	all	10
12	244	2	all	12
16	244	2	all	17
1	244	2	all	1
2	244	2	all	2
0	243	0	all	25
14	243	2	all	13
13	243	2	all	14
5	243	2	all	5
9	243	0	all	10
11	243	0	all	18
12	243	2	all	12
16	243	2	all	16
3	245	2	all	3
0	245	2	all	0
5	245	2	all	5
9	245	0	all	10
11	245	0	all	18
6	245	2	all	6
12	245	2	all	12
16	245	0	all	9
2	245	2	all	2
