id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
15	554	0	all	77
43	554	2	all	46
1	554	2	all	1
85	554	2	all	94
12	554	2	all	13
10	554	2	all	11
63	554	2	all	72
62	554	1	all	75
32	554	2	all	37
59	554	0	all	24
69	554	2	all	79
81	554	2	all	91
31	554	2	all	31
45	554	2	all	51
64	554	1	all	26
27	554	2	all	32
42	554	0	all	25
74	554	1	all	63
3	554	2	all	3
52	554	2	all	57
2	554	2	all	2
65	554	2	all	74
54	554	2	all	60
70	554	2	all	77
5	554	2	all	5
55	554	2	all	61
60	554	2	all	68
23	554	2	all	25
6	554	2	all	7
17	554	2	all	20
38	554	2	all	38
14	554	2	all	15
75	554	2	all	84
57	554	2	all	63
41	554	2	all	47
26	554	0	all	21
7	554	2	all	6
24	554	2	all	26
11	554	2	all	10
22	554	2	all	28
37	554	2	all	44
46	554	2	all	52
9	554	2	all	9
76	554	2	all	86
34	554	2	all	39
73	554	0	all	9
19	554	2	all	21
39	554	2	all	40
56	554	2	all	62
71	554	2	all	82
66	554	2	all	69
53	554	2	all	59
28	554	2	all	33
8	554	2	all	8
51	554	2	all	55
33	554	2	all	36
0	554	2	all	0
65	556	1	all	49
34	556	2	all	33
64	556	1	all	28
22	556	2	all	21
39	556	2	all	37
59	556	1	all	76
1	556	2	all	1
18	556	2	all	17
26	556	0	all	23
85	556	2	all	85
53	556	2	all	49
56	556	0	all	44
73	556	2	all	73
12	556	2	all	10
69	556	1	all	20
37	556	2	all	36
81	556	2	all	82
19	556	2	all	13
77	556	0	all	18
51	556	2	all	48
66	556	2	all	64
28	556	2	all	27
27	556	2	all	25
31	556	2	all	26
54	556	2	all	54
14	556	2	all	11
5	556	2	all	5
44	556	1	all	0
60	556	2	all	60
23	556	2	all	20
70	556	2	all	68
45	556	2	all	45
10	556	2	all	9
71	556	2	all	72
7	556	2	all	6
52	556	2	all	51
0	556	2	all	0
33	556	2	all	30
25	556	2	all	23
83	558	2	all	85
70	558	2	all	72
3	558	2	all	3
10	558	2	all	9
66	558	2	all	69
57	558	2	all	58
41	558	2	all	41
6	558	2	all	5
23	558	2	all	21
38	558	2	all	33
64	558	2	all	61
26	558	2	all	29
0	558	2	all	0
76	558	2	all	78
85	558	2	all	87
72	558	2	all	75
33	558	2	all	31
63	558	2	all	70
7	558	2	all	6
1	558	0	all	60
62	558	2	all	67
69	558	1	all	20
65	558	1	all	48
60	558	2	all	64
51	558	2	all	50
34	558	2	all	34
52	558	2	all	53
19	558	2	all	16
12	558	2	all	11
78	558	2	all	81
24	558	0	all	70
39	558	2	all	35
18	558	2	all	15
56	555	2	all	56
1	555	2	all	1
28	555	2	all	27
8	555	2	all	8
81	555	2	all	79
63	555	2	all	66
33	555	1	all	91
60	555	2	all	59
0	555	2	all	0
83	555	0	all	4
37	555	2	all	38
27	555	2	all	26
39	555	2	all	39
54	555	2	all	54
59	555	1	all	73
20	555	2	all	19
41	555	2	all	42
25	555	2	all	23
26	555	0	all	24
65	555	1	all	46
24	555	2	all	22
69	555	2	all	69
32	555	2	all	33
74	555	2	all	73
71	555	2	all	71
85	555	2	all	83
5	555	2	all	5
31	555	2	all	31
12	555	2	all	11
14	555	2	all	12
64	555	1	all	32
46	555	2	all	48
23	555	2	all	21
75	555	2	all	74
7	555	2	all	6
51	555	2	all	47
70	555	2	all	67
57	555	1	all	49
38	555	2	all	34
19	555	2	all	17
3	555	2	all	4
55	555	2	all	55
52	555	2	all	50
73	555	0	all	13
10	555	2	all	9
6	555	2	all	7
45	555	2	all	45
66	555	2	all	65
34	555	2	all	35
18	555	2	all	16
24	557	0	all	68
60	557	1	all	45
38	557	2	all	38
11	557	2	all	9
73	557	0	all	13
71	557	2	all	73
70	557	2	all	69
52	557	2	all	51
26	557	2	all	30
44	557	1	all	0
63	557	2	all	67
61	557	1	all	6
39	557	2	all	39
28	557	2	all	27
54	557	2	all	56
81	557	1	all	41
69	557	1	all	21
62	557	1	all	82
40	557	2	all	44
18	557	2	all	16
51	557	2	all	50
65	557	1	all	48
85	557	0	all	2
0	557	2	all	0
66	557	2	all	66
56	557	0	all	47
23	557	2	all	22
32	557	2	all	33
7	557	2	all	6
14	557	2	all	13
33	557	2	all	32
3	557	2	all	2
8	557	2	all	8
37	557	0	all	28
78	557	2	all	79
64	557	0	all	8
76	557	2	all	76
83	557	2	all	83
60	548	1	all	37
27	548	1	all	73
8	548	2	all	8
66	548	2	all	66
59	548	1	all	72
0	548	2	all	0
38	548	2	all	35
26	548	0	all	24
76	548	2	all	74
53	548	2	all	50
61	548	2	all	61
19	548	2	all	20
23	548	2	all	26
14	548	2	all	15
22	548	2	all	27
69	548	2	all	68
64	548	1	all	22
77	548	0	all	17
46	548	2	all	46
24	548	2	all	25
73	548	2	all	71
71	548	2	all	70
5	548	2	all	5
31	548	2	all	30
10	548	2	all	10
74	548	1	all	66
6	548	0	all	87
62	548	2	all	62
25	548	2	all	24
18	548	2	all	17
17	548	2	all	19
55	548	2	all	59
7	548	2	all	7
51	548	2	all	52
75	550	0	all	7
60	550	1	all	43
8	550	2	all	8
43	550	2	all	46
59	550	0	all	29
0	550	2	all	0
38	550	2	all	35
78	550	2	all	86
76	550	2	all	83
54	550	2	all	56
53	550	2	all	54
61	550	1	all	6
