id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
3	31	2	fu	2
0	31	2	fu	0
2	31	2	fu	3
0	28	2	fu	0
4	28	2	fu	3
2	28	2	fu	2
4	36	2	fu	5
3	36	2	fu	2
2	36	2	fu	3
2	37	2	fu	3
1	37	1	fu	5
1	35	1	fu	5
3	35	2	fu	2
2	35	2	fu	3
0	35	2	fu	0
4	35	2	fu	5
2	34	2	fu	2
4	34	2	fu	4
0	34	2	fu	0
5	30	1	fu	0
3	30	2	fu	3
0	30	2	fu	0
4	30	2	fu	4
4	38	2	fu	4
2	38	2	fu	2
1	38	1	fu	4
0	38	2	fu	0
1	32	2	fu	1
5	32	2	fu	5
3	32	2	fu	3
0	32	2	fu	0
4	32	2	fu	4
2	32	2	fu	2
0	29	2	fu	0
4	29	2	fu	3
