id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
1	83	1	fu	2
3	83	1	fu	3
5	83	0	fu	3
2	83	0	fu	0
0	83	1	fu	0
5	81	0	fu	3
0	81	1	fu	0
1	84	1	fu	2
3	84	2	fu	6
5	84	0	fu	1
0	84	1	fu	0
4	90	1	fu	5
3	89	2	fu	7
5	89	2	fu	3
3	88	2	fu	7
5	88	2	fu	3
3	87	1	fu	2
4	87	1	fu	5
4	86	1	fu	4
3	86	2	fu	7
0	86	1	fu	0
5	86	2	fu	3
2	86	2	fu	6
1	82	1	fu	1
3	82	2	fu	6
5	82	1	fu	4
2	82	0	fu	0
4	82	2	fu	1
0	82	1	fu	0
3	80	2	fu	6
5	80	0	fu	3
2	80	0	fu	0
4	80	2	fu	1
0	80	1	fu	0
