id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
42	611	0	all	35
51	611	2	all	49
56	611	0	all	32
64	611	2	all	73
27	611	0	all	50
15	611	2	all	14
72	611	1	all	50
30	611	2	all	34
67	611	2	all	74
61	611	2	all	66
66	611	2	all	76
36	611	2	all	36
69	611	2	all	75
5	611	2	all	6
33	611	2	all	35
12	611	2	all	11
32	611	1	all	78
3	611	2	all	3
47	611	2	all	52
1	611	2	all	1
13	611	2	all	15
18	611	2	all	17
34	611	2	all	33
77	611	2	all	87
22	611	0	all	56
82	611	2	all	88
54	611	2	all	62
79	611	2	all	84
59	611	2	all	63
76	611	2	all	86
10	611	2	all	10
48	611	2	all	54
39	611	2	all	41
56	609	0	all	34
27	609	0	all	52
15	609	2	all	18
30	609	2	all	37
65	609	2	all	71
67	609	2	all	73
61	609	1	all	42
66	609	2	all	76
36	609	2	all	40
69	609	2	all	75
33	609	2	all	39
32	609	1	all	81
1	609	2	all	1
13	609	0	all	55
18	609	2	all	20
77	609	2	all	83
22	609	0	all	56
60	609	2	all	66
82	609	2	all	87
54	609	2	all	62
71	609	2	all	81
79	609	2	all	84
6	609	2	all	8
19	609	2	all	22
59	609	2	all	64
53	609	2	all	58
10	609	1	all	12
48	609	2	all	56
39	609	2	all	44
51	613	2	all	53
28	613	2	all	32
2	613	2	all	2
56	613	2	all	57
58	613	2	all	60
64	613	2	all	70
27	613	2	all	31
20	613	2	all	25
15	613	2	all	16
72	613	2	all	78
37	613	2	all	41
30	613	2	all	34
65	613	2	all	71
67	613	2	all	72
66	613	2	all	75
24	613	2	all	28
57	613	2	all	66
36	613	2	all	39
69	613	2	all	74
5	613	2	all	5
33	613	2	all	37
78	613	2	all	82
68	613	2	all	73
47	613	2	all	50
13	613	2	all	12
18	613	2	all	20
21	613	2	all	27
34	613	2	all	38
77	613	0	all	17
22	613	0	all	56
60	613	2	all	58
82	613	2	all	88
54	613	2	all	61
71	613	2	all	77
79	613	0	all	20
19	613	2	all	21
44	613	2	all	46
59	613	2	all	62
53	613	2	all	55
14	613	2	all	14
76	613	2	all	85
10	613	2	all	10
40	613	2	all	42
11	613	2	all	15
48	613	2	all	51
39	613	2	all	40
51	610	2	all	50
28	610	2	all	34
56	610	0	all	34
64	610	2	all	73
27	610	2	all	33
15	610	0	all	74
30	610	2	all	36
67	610	2	all	72
61	610	2	all	64
24	610	2	all	27
36	610	2	all	40
69	610	2	all	74
33	610	2	all	37
47	610	2	all	52
1	610	2	all	1
18	610	2	all	18
34	610	2	all	35
77	610	0	all	20
22	610	0	all	57
82	610	2	all	85
71	610	0	all	0
79	610	2	all	83
6	610	2	all	6
44	610	2	all	42
59	610	2	all	61
10	610	2	all	11
48	610	2	all	53
39	610	2	all	43
51	612	2	all	57
28	612	1	all	82
2	612	2	all	4
56	612	0	all	30
58	612	2	all	62
64	612	2	all	73
20	612	2	all	25
15	612	2	all	16
72	612	1	all	51
37	612	2	all	39
30	612	2	all	35
67	612	2	all	76
35	612	2	all	36
61	612	1	all	37
66	612	2	all	78
24	612	2	all	27
36	612	2	all	40
69	612	2	all	77
33	612	2	all	37
12	612	2	all	11
3	612	2	all	1
47	612	2	all	52
13	612	2	all	12
18	612	0	all	70
21	612	2	all	22
34	612	2	all	38
22	612	0	all	52
82	612	2	all	91
54	612	2	all	63
71	612	2	all	81
44	612	2	all	47
59	612	2	all	64
10	612	2	all	10
11	612	2	all	15
48	612	2	all	53
39	612	2	all	43
36	616	2	all	39
77	616	2	all	84
71	616	2	all	77
47	616	2	all	51
65	616	2	all	71
69	616	2	all	74
3	616	2	all	2
6	616	1	all	75
25	616	1	all	69
22	616	0	all	54
27	616	0	all	48
4	616	2	all	4
21	616	2	all	22
79	616	2	all	83
78	616	0	all	2
20	616	2	all	19
76	616	2	all	81
61	616	1	all	37
44	616	2	all	48
0	616	2	all	0
39	616	2	all	44
58	616	2	all	61
66	616	2	all	72
40	616	2	all	45
82	616	2	all	86
59	616	2	all	62
64	616	0	all	14
53	616	2	all	57
51	616	2	all	53
35	616	2	all	38
1	616	2	all	1
19	616	0	all	55
18	616	2	all	15
29	616	0	all	80
54	616	2	all	58
37	616	2	all	40
33	616	2	all	36
38	616	2	all	43
28	616	1	all	87
10	616	2	all	9
67	616	2	all	73
2	616	2	all	5
62	616	2	all	67
12	616	2	all	13
75	616	2	all	79
39	618	2	all	37
76	618	2	all	77
66	618	2	all	66
82	618	2	all	82
2	618	2	all	4
79	618	2	all	80
12	618	2	all	11
20	618	2	all	19
74	618	2	all	74
61	618	2	all	53
51	618	2	all	48
33	618	2	all	31
67	618	2	all	67
69	618	2	all	69
72	618	2	all	70
24	618	1	all	47
36	618	2	all	33
62	618	2	all	60
71	618	2	all	73
4	618	2	all	5
18	618	2	all	14
10	618	2	all	8
68	618	2	all	68
47	618	2	all	44
40	618	0	all	10
37	618	2	all	35
58	618	2	all	58
44	618	0	all	7
14	618	2	all	12
30	618	2	all	28
75	618	2	all	78
28	618	1	all	80
77	618	2	all	79
0	618	2	all	0
59	618	2	all	54
54	618	2	all	51
37	617	2	all	41
66	617	2	all	74
72	617	1	all	52
78	617	2	all	82
14	617	2	all	16
10	617	2	all	9
39	617	2	all	43
51	617	2	all	54
24	617	2	all	25
82	617	2	all	87
79	617	2	all	83
29	617	0	all	78
22	617	2	all	26
18	617	2	all	17
54	617	2	all	57
30	617	2	all	33
33	617	2	all	37
7	617	1	all	25
19	617	0	all	50
71	617	2	all	78
69	617	2	all	73
47	617	2	all	52
1	617	2	all	1
21	617	2	all	23
65	617	2	all	71
58	617	2	all	61
12	617	2	all	13
76	617	2	all	81
59	617	2	all	62
28	617	2	all	38
11	617	2	all	11
67	617	2	all	72
27	617	2	all	36
44	617	0	all	7
75	617	2	all	79
58	615	2	all	58
75	615	2	all	76
3	615	2	all	2
39	615	2	all	42
65	615	2	all	69
38	615	2	all	41
2	615	2	all	5
67	615	2	all	66
24	615	2	all	27
12	615	2	all	12
28	615	2	all	31
29	615	0	all	82
20	615	2	all	20
27	615	0	all	48
18	615	2	all	17
77	615	2	all	80
11	615	2	all	11
54	615	2	all	55
35	615	2	all	36
48	615	2	all	50
51	615	2	all	52
53	615	1	all	79
64	615	2	all	67
62	615	2	all	65
82	615	2	all	83
69	615	2	all	71
36	615	2	all	39
30	615	2	all	33
44	615	2	all	46
47	615	2	all	49
1	615	2	all	1
14	615	2	all	14
40	615	2	all	43
50	615	2	all	51
76	615	2	all	78
8	615	2	all	7
79	615	2	all	81
37	615	2	all	40
72	615	2	all	73
34	615	2	all	35
59	615	2	all	60
33	615	2	all	38
7	615	2	all	6
4	615	2	all	4
71	615	2	all	74
21	615	2	all	21
66	615	2	all	70
36	619	2	all	36
77	619	2	all	82
40	619	0	all	14
75	619	1	all	76
1	619	2	all	1
71	619	2	all	76
38	619	2	all	39
76	619	2	all	80
24	619	1	all	52
37	619	2	all	41
82	619	2	all	84
59	619	2	all	60
57	619	1	all	48
30	619	2	all	32
47	619	2	all	51
28	619	1	all	86
66	619	2	all	72
54	619	2	all	56
0	619	2	all	0
67	619	2	all	70
2	619	2	all	5
69	619	2	all	71
48	619	2	all	52
29	619	1	all	92
