id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
51	832	1	all	50
12	832	1	all	14
35	832	1	all	34
59	832	1	all	56
49	832	1	all	48
56	832	1	all	55
72	832	0	all	60
70	832	0	all	32
31	832	1	all	31
24	832	1	all	26
80	832	1	all	80
4	832	1	all	5
43	832	0	all	39
1	832	1	all	1
65	832	1	all	65
45	832	1	all	44
20	832	1	all	21
25	832	1	all	23
61	832	2	all	69
37	832	1	all	35
23	832	2	all	52
60	832	1	all	58
54	832	1	all	53
19	832	1	all	20
7	832	1	all	8
48	832	1	all	46
39	832	1	all	38
15	832	1	all	15
57	832	1	all	59
36	832	1	all	36
78	832	2	all	37
76	832	1	all	76
71	832	1	all	67
73	832	1	all	73
38	832	1	all	39
9	832	1	all	11
81	832	1	all	82
6	832	1	all	7
16	832	1	all	17
51	835	0	all	13
18	835	1	all	18
12	835	1	all	12
35	835	1	all	37
59	835	0	all	25
49	835	1	all	54
21	835	1	all	22
56	835	1	all	62
70	835	0	all	26
31	835	1	all	34
24	835	1	all	25
80	835	1	all	83
4	835	1	all	5
43	835	1	all	45
1	835	1	all	1
65	835	1	all	71
77	835	2	all	60
45	835	1	all	48
20	835	1	all	20
25	835	1	all	21
27	835	1	all	28
61	835	1	all	67
37	835	1	all	40
42	835	1	all	44
55	835	1	all	60
23	835	2	all	56
10	835	1	all	9
60	835	1	all	65
54	835	1	all	59
19	835	1	all	19
33	835	0	all	3
48	835	1	all	53
39	835	1	all	39
15	835	1	all	16
22	835	1	all	23
57	835	1	all	66
32	835	1	all	35
79	835	1	all	82
36	835	1	all	38
78	835	2	all	42
17	835	1	all	15
76	835	1	all	81
71	835	1	all	74
73	835	1	all	77
38	835	1	all	41
9	835	1	all	11
26	835	1	all	26
11	835	1	all	10
46	835	1	all	50
58	835	1	all	63
5	835	1	all	3
81	835	1	all	85
67	835	1	all	73
6	835	1	all	6
16	835	1	all	14
56	840	1	all	56
67	840	1	all	67
16	840	1	all	17
72	840	0	all	60
26	840	1	all	28
61	840	2	all	67
1	840	2	all	0
28	840	1	all	25
33	840	1	all	35
58	840	1	all	60
4	840	1	all	6
23	840	1	all	24
20	840	1	all	21
10	840	1	all	12
34	840	1	all	36
70	840	1	all	70
22	840	1	all	23
55	840	1	all	54
60	840	1	all	58
24	840	1	all	26
15	840	1	all	14
13	840	1	all	15
6	840	1	all	7
25	840	1	all	27
9	840	1	all	9
79	840	1	all	79
43	840	0	all	38
5	840	1	all	3
66	840	1	all	66
73	840	1	all	75
42	840	1	all	42
27	840	1	all	30
38	840	1	all	40
47	840	1	all	47
80	840	1	all	81
12	840	1	all	11
35	840	1	all	38
65	840	1	all	69
71	840	1	all	71
48	840	1	all	45
18	840	1	all	18
11	840	1	all	10
59	838	1	all	56
67	838	0	all	28
57	838	1	all	54
21	838	1	all	21
55	838	1	all	52
15	838	1	all	12
37	838	1	all	37
43	838	1	all	41
11	838	1	all	9
42	838	1	all	40
36	838	1	all	35
12	838	1	all	10
70	838	1	all	67
65	838	1	all	62
48	838	1	all	45
5	838	1	all	5
72	838	1	all	69
25	838	1	all	20
28	838	1	all	24
27	838	1	all	26
10	838	1	all	11
71	838	1	all	68
34	838	1	all	33
80	838	1	all	77
20	838	1	all	19
31	838	1	all	30
24	838	1	all	25
6	838	1	all	6
1	838	1	all	1
41	838	0	all	12
39	838	1	all	39
47	838	1	all	43
66	838	1	all	63
61	838	1	all	58
17	838	1	all	16
22	838	1	all	22
2	838	1	all	2
32	838	1	all	31
56	838	1	all	53
79	838	1	all	76
58	838	1	all	55
69	838	1	all	66
4	838	1	all	4
26	838	1	all	29
13	838	1	all	13
44	838	2	all	9
73	838	1	all	70
76	838	1	all	73
7	838	1	all	7
35	838	1	all	34
16	838	1	all	15
18	838	1	all	17
9	838	1	all	8
48	842	1	all	43
72	842	0	all	56
20	842	1	all	20
18	842	1	all	17
31	842	1	all	32
22	842	1	all	22
13	842	1	all	14
79	842	1	all	77
47	842	1	all	45
19	842	1	all	18
58	842	1	all	60
