id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
33	474	1	all	30
36	474	2	all	23
18	474	1	all	16
15	474	1	all	14
21	474	0	all	9
12	474	1	all	9
4	474	1	all	3
3	474	1	all	0
30	474	1	all	28
37	474	1	all	36
24	474	1	all	21
9	474	1	all	7
6	474	1	all	2
14	474	1	all	13
33	472	2	all	40
18	472	1	all	23
15	472	1	all	15
34	472	1	all	41
21	472	1	all	24
12	472	1	all	12
4	472	1	all	4
30	472	1	all	33
9	472	1	all	10
6	472	2	all	36
16	472	1	all	17
14	472	2	all	22
33	475	1	all	35
18	475	1	all	22
38	475	1	all	41
15	475	1	all	16
34	475	1	all	38
25	475	1	all	28
21	475	1	all	23
12	475	1	all	13
4	475	1	all	5
3	475	1	all	2
20	475	2	all	26
30	475	1	all	33
11	475	1	all	12
37	475	2	all	11
24	475	2	all	36
9	475	1	all	10
16	475	1	all	17
14	475	1	all	15
35	475	1	all	39
26	475	1	all	29
33	471	2	all	38
18	471	0	all	39
17	471	0	all	1
15	471	1	all	14
21	471	1	all	20
4	471	2	all	42
30	471	1	all	29
37	471	0	all	33
9	471	1	all	7
14	471	1	all	13
33	473	2	all	39
18	473	1	all	18
15	473	1	all	14
21	473	1	all	19
12	473	1	all	9
4	473	1	all	2
3	473	2	all	36
8	473	1	all	5
30	473	1	all	28
29	473	0	all	40
37	473	2	all	14
9	473	1	all	7
14	473	1	all	13
20	477	1	all	18
8	477	1	all	7
22	477	0	all	35
33	477	1	all	31
37	477	1	all	36
3	477	1	all	3
11	477	2	all	34
36	477	1	all	35
24	477	0	all	7
13	477	1	all	14
35	477	1	all	34
4	477	2	all	36
2	477	1	all	2
18	477	1	all	20
6	477	1	all	6
0	477	1	all	0
14	477	1	all	15
1	477	2	all	24
9	477	2	all	31
17	477	0	all	1
34	477	1	all	33
5	477	1	all	5
0	481	1	all	0
35	481	1	all	37
4	481	1	all	7
38	481	1	all	41
13	481	1	all	17
20	481	0	all	10
14	481	1	all	13
9	481	1	all	11
37	481	0	all	31
12	481	0	all	11
17	481	0	all	2
36	481	1	all	36
1	481	1	all	1
34	481	1	all	35
6	479	2	all	27
15	479	1	all	15
12	479	1	all	13
14	479	0	all	12
36	479	1	all	34
2	479	1	all	3
18	479	0	all	32
0	479	1	all	0
35	479	1	all	33
3	479	0	all	0
13	479	2	all	19
4	479	1	all	6
8	479	1	all	9
11	479	1	all	12
9	479	2	all	29
7	479	2	all	10
17	479	1	all	17
33	479	0	all	10
21	479	0	all	9
37	479	0	all	29
26	480	1	all	28
0	480	1	all	0
35	480	1	all	37
17	480	0	all	2
33	480	0	all	11
15	480	1	all	19
6	480	2	all	30
36	480	2	all	17
20	480	0	all	12
34	480	1	all	36
9	480	1	all	13
13	480	2	all	21
38	480	1	all	40
37	480	1	all	41
1	480	1	all	1
12	480	0	all	13
11	480	1	all	16
4	480	1	all	7
2	480	1	all	2
35	478	1	all	35
4	478	2	all	34
17	478	1	all	18
3	478	0	all	0
33	478	1	all	32
12	478	0	all	14
36	478	1	all	36
6	478	1	all	8
9	478	2	all	30
15	478	1	all	16
14	478	1	all	15
8	478	1	all	9
13	478	1	all	14
2	478	1	all	3
