id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
2	78	2	fu	2
4	78	2	fu	5
6	78	2	fu	6
0	78	2	fu	0
4	77	2	fu	5
6	77	1	fu	3
0	77	1	fu	2
3	75	2	fu	3
6	75	1	fu	2
0	75	2	fu	0
7	79	2	fu	7
5	79	2	fu	4
2	79	2	fu	2
4	79	2	fu	5
6	79	1	fu	2
0	79	2	fu	0
0	85	2	fu	0
6	85	1	fu	3
2	85	2	fu	2
1	85	1	fu	4
0	84	2	fu	0
6	84	2	fu	6
6	81	1	fu	3
3	81	2	fu	3
2	81	2	fu	2
0	81	2	fu	0
6	82	2	fu	6
2	82	2	fu	2
0	82	2	fu	0
1	82	2	fu	1
7	83	2	fu	7
2	83	2	fu	2
1	83	1	fu	4
0	83	2	fu	0
6	83	1	fu	3
3	76	2	fu	3
6	76	2	fu	6
0	76	2	fu	0
