id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
1	43	2	fu	1
5	43	2	fu	5
0	43	2	fu	0
4	43	1	fu	0
2	43	2	fu	2
2	45	2	fu	2
5	45	2	fu	5
0	45	2	fu	0
4	45	2	fu	4
3	47	1	fu	2
2	47	1	fu	0
5	47	1	fu	3
0	47	2	fu	0
2	46	2	fu	2
5	46	2	fu	5
0	46	2	fu	0
4	46	2	fu	4
1	41	1	fu	3
5	41	2	fu	5
0	41	2	fu	0
3	49	0	fu	2
1	49	0	fu	3
5	49	1	fu	2
0	49	2	fu	0
2	49	1	fu	0
1	48	0	fu	3
0	48	2	fu	0
3	48	2	fu	3
2	48	2	fu	2
5	42	2	fu	5
0	42	2	fu	0
1	39	2	fu	1
0	39	2	fu	0
1	40	1	fu	4
5	40	2	fu	4
0	40	2	fu	0
