id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
7	91	2	fu	7
1	91	2	fu	1
6	91	2	fu	5
0	91	2	fu	0
0	99	2	fu	0
7	99	2	fu	7
1	98	2	fu	1
7	98	1	fu	3
0	98	2	fu	0
7	96	2	fu	7
5	96	2	fu	5
1	96	2	fu	1
2	96	2	fu	2
0	96	2	fu	0
1	97	2	fu	1
7	97	1	fu	3
0	97	2	fu	0
7	92	1	fu	3
5	92	1	fu	7
1	92	2	fu	1
2	92	2	fu	3
0	92	2	fu	0
5	95	1	fu	7
1	95	2	fu	1
7	95	1	fu	3
0	95	2	fu	0
2	95	1	fu	6
7	90	1	fu	3
1	90	2	fu	1
0	90	2	fu	0
7	93	1	fu	3
5	93	1	fu	7
1	93	2	fu	1
2	93	1	fu	6
0	93	2	fu	0
7	89	2	fu	7
1	89	2	fu	1
0	89	2	fu	0
