id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
6	92	1	fu	7
1	92	2	fu	1
8	92	1	fu	1
3	92	2	fu	3
7	92	1	fu	3
0	92	2	fu	0
6	93	1	fu	7
1	93	2	fu	1
8	93	1	fu	1
7	93	1	fu	3
0	93	2	fu	0
3	93	1	fu	6
7	88	2	fu	7
1	88	2	fu	1
3	88	2	fu	3
0	88	2	fu	0
7	96	2	fu	7
1	96	2	fu	1
8	96	1	fu	2
0	96	2	fu	0
4	96	1	fu	1
7	94	2	fu	7
1	94	2	fu	1
8	94	1	fu	2
5	94	2	fu	6
0	94	2	fu	0
1	95	2	fu	1
4	95	1	fu	1
8	95	1	fu	2
7	95	1	fu	3
0	95	2	fu	0
7	87	1	fu	2
1	87	2	fu	1
3	87	0	fu	0
0	87	2	fu	0
7	90	1	fu	3
1	90	2	fu	1
3	90	2	fu	3
4	90	2	fu	4
8	90	1	fu	2
6	90	1	fu	7
0	90	2	fu	0
7	86	2	fu	7
3	86	2	fu	3
0	86	2	fu	0
7	89	2	fu	7
3	89	2	fu	3
8	89	2	fu	8
6	89	2	fu	5
0	89	2	fu	0
