id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
2	24	2	fu	1
1	24	2	fu	2
0	24	2	fu	0
3	27	2	fu	3
2	27	2	fu	1
1	27	2	fu	2
4	27	2	fu	4
0	27	2	fu	0
2	25	2	fu	1
1	25	2	fu	2
0	25	2	fu	0
4	29	2	fu	4
2	29	2	fu	2
3	29	2	fu	3
0	29	2	fu	0
2	26	2	fu	1
1	26	2	fu	2
0	26	2	fu	0
0	33	2	fu	0
3	33	2	fu	4
2	33	2	fu	2
2	32	2	fu	2
0	32	2	fu	0
3	32	2	fu	4
2	23	2	fu	1
1	23	2	fu	2
0	23	2	fu	0
3	31	2	fu	4
0	31	2	fu	0
4	31	2	fu	5
1	31	2	fu	1
2	31	2	fu	3
2	30	2	fu	2
4	30	2	fu	5
0	30	2	fu	0
3	30	2	fu	4
