id	x	y	z
0	326.922607421875	1031.937744140625	36.96992874145508
1	323.02587890625	1066.171875	37.251033782958984
2	323.6329345703125	972.2108764648438	41.74999237060547
3	160.6328582763672	1040.0816650390625	42.83808135986328
4	161.47503662109375	1095.856201171875	46.43880081176758
5	324.355224609375	1184.3221435546875	49.53647232055664
6	160.09007263183594	1111.901123046875	51.48419952392578
7	172.05677795410156	999.77392578125	49.92507553100586
8	171.82598876953125	1034.806884765625	50.79198455810547
9	331.0208435058594	1083.6474609375	52.30288314819336
10	329.0319519042969	1031.546875	52.46941375732422
11	167.7357177734375	1083.2000732421875	54.13853454589844
12	334.2155456542969	1013.0520629882812	56.4215087890625
13	332.0656433105469	1119.556884765625	62.821163177490234
14	181.8264923095703	985.4368896484375	33.7418212890625
15	180.15623474121094	933.155029296875	40.53495407104492
16	179.17140197753906	894.8911743164062	42.91476058959961
17	340.53662109375	1157.3668212890625	47.05854034423828
18	178.86143493652344	1077.98388671875	48.7897834777832
19	336.6676330566406	1134.1708984375	53.02589797973633
20	180.2352294921875	982.8790893554688	54.38394546508789
21	339.1285400390625	1165.935546875	59.84302520751953
22	338.96417236328125	1201.7725830078125	59.95368957519531
23	339.9082336425781	1181.4735107421875	61.929100036621094
24	346.1625671386719	942.0023193359375	42.71562957763672
25	344.88592529296875	970.5914306640625	45.88714599609375
26	186.6722412109375	1004.5158081054688	55.32440948486328
27	345.4696960449219	1064.80419921875	54.68860626220703
28	351.3390197753906	1226.172607421875	55.446998596191406
29	351.0621643066406	1077.2635498046875	62.24165725708008
30	195.86627197265625	963.4431762695312	39.15159225463867
31	356.2699890136719	1089.416259765625	39.841182708740234
32	197.96575927734375	863.8264770507812	42.553985595703125
33	354.9879455566406	1113.9884033203125	42.667259216308594
34	195.0259552001953	1050.1435546875	56.97401428222656
35	352.6626892089844	1206.277587890625	58.02051544189453
36	356.311767578125	1050.12744140625	59.64572525024414
37	206.2839813232422	985.3667602539062	44.211551666259766
38	43.485015869140625	970.2449340820312	47.081787109375
39	362.8558654785156	952.7774658203125	51.0366096496582
40	200.73501586914062	1146.3538818359375	54.22806167602539
41	362.4360046386719	1127.015869140625	64.44818115234375
42	212.2475128173828	914.1295166015625	32.81874465942383
43	209.71131896972656	1009.6436157226562	36.316734313964844
44	371.22119140625	1017.7695922851562	42.76897048950195
45	213.9753875732422	1029.2332763671875	43.83454895019531
46	214.142578125	931.86669921875	45.50985336303711
47	52.168155670166016	904.3283081054688	45.444644927978516
48	208.30548095703125	1083.7119140625	53.71272277832031
49	373.27947998046875	984.317138671875	54.71837615966797
50	214.83233642578125	1135.786865234375	57.222023010253906
51	211.21388244628906	1047.2320556640625	57.84252166748047
52	211.06454467773438	1087.4613037109375	59.877784729003906
53	216.52566528320312	939.0540161132812	32.078834533691406
54	220.96469116210938	856.7576904296875	37.481231689453125
55	58.218746185302734	962.2005004882812	37.08463668823242
56	62.627586364746094	1017.0358276367188	39.81988525390625
57	378.5804443359375	1182.3223876953125	49.571537017822266
58	217.84356689453125	1117.31005859375	52.248226165771484
59	376.71112060546875	1114.7520751953125	52.086463928222656
60	381.6675720214844	1009.835205078125	55.31300735473633
61	227.98236083984375	991.0669555664062	32.91263198852539
62	229.01808166503906	895.4295043945312	37.344482421875
63	66.90637969970703	915.273193359375	37.992916107177734
64	386.8821716308594	1097.755126953125	42.40850830078125
65	64.26510238647461	1030.3359375	44.62166213989258
66	386.7565612792969	1136.0421142578125	45.15553283691406
67	388.052978515625	1004.3450927734375	47.704036712646484
68	226.3165740966797	1082.0189208984375	48.208702087402344
69	387.5948486328125	1073.5096435546875	48.85248947143555
70	65.18156814575195	973.0429077148438	50.55999755859375
71	387.1332702636719	1131.227783203125	55.373836517333984
72	385.1236877441406	1185.274169921875	55.18916320800781
73	388.2718811035156	1217.3717041015625	55.072853088378906
74	389.2865295410156	1078.7847900390625	61.88201141357422
75	232.24952697753906	1058.6767578125	37.5278434753418
76	231.4478302001953	895.5120239257812	46.45063781738281
77	235.13381958007812	980.6162719726562	47.587242126464844
78	396.924072265625	1107.5301513671875	49.186180114746094
79	72.01129913330078	1011.4221801757812	50.61603546142578
80	86.50748443603516	956.922119140625	34.0533332824707
81	243.11813354492188	1044.210693359375	36.19620895385742
82	81.58761596679688	953.6865844726562	38.343536376953125
83	244.4414520263672	857.509765625	40.43653106689453
84	80.15318298339844	872.9376220703125	42.82312774658203
85	242.51132202148438	877.8245849609375	44.142730712890625
86	406.21484375	1071.5233154296875	53.02745819091797
87	241.65521240234375	1077.2069091796875	57.079612731933594
88	402.5521545410156	1128.2822265625	63.09944534301758
89	255.77365112304688	928.97119140625	35.00621032714844
90	92.89640808105469	875.1415405273438	35.64753723144531
91	90.4742202758789	1067.352294921875	47.57415008544922
92	248.3358612060547	988.4473266601562	49.726783752441406
93	250.71157836914062	956.1434936523438	52.44876480102539
94	408.9392395019531	1003.6443481445312	54.3898811340332
95	247.3422088623047	1134.3145751953125	60.447837829589844
96	255.9632110595703	995.02880859375	35.336570739746094
97	95.97103881835938	1011.0000610351562	36.062782287597656
98	422.9884033203125	1051.87353515625	45.04037857055664
99	99.63328552246094	983.6870727539062	46.98801040649414
100	261.0775451660156	1085.0419921875	47.49573516845703
101	421.49847412109375	1026.0355834960938	50.4708137512207
102	257.8141784667969	1037.01953125	51.13091278076172
103	422.5445251464844	1065.0101318359375	58.75589370727539
104	107.66287231445312	922.450927734375	33.33507537841797
105	270.1240234375	973.2681884765625	40.090003967285156
106	266.199462890625	1126.7705078125	42.43341064453125
107	103.61375427246094	895.2892456054688	47.509559631347656
108	426.72406005859375	1098.9794921875	48.90734100341797
109	424.2603454589844	1179.3482666015625	51.20063400268555
110	108.6864013671875	946.4375610351562	52.36785125732422
111	263.5359802246094	1150.6964111328125	53.461997985839844
112	427.83935546875	1111.6533203125	54.260643005371094
113	118.76676940917969	1021.0507202148438	40.12687683105469
114	275.5	1107.5	41.0
115	275.9456787109375	1013.6427001953125	42.91304016113281
116	277.17474365234375	913.8906860351562	47.63544464111328
117	273.0502014160156	1021.199951171875	52.130001068115234
118	111.72698211669922	1026.9246826171875	54.22511672973633
119	113.20038604736328	994.6780395507812	54.80432891845703
120	438.0365905761719	1208.7581787109375	55.28345489501953
121	121.78743743896484	997.9103393554688	34.27159881591797
122	120.67607879638672	1048.18701171875	41.31957244873047
123	286.4239807128906	892.8265991210938	42.52937316894531
124	123.25698852539062	1046.586181640625	48.085289001464844
125	441.5185241699219	1074.4620361328125	48.124298095703125
126	282.63043212890625	1169.10986328125	59.14128112792969
127	288.10858154296875	954.7368774414062	37.51496505737305
128	131.4921646118164	978.8955078125	40.643009185791016
129	130.11426544189453	866.0977172851562	42.69120407104492
130	290.0530090332031	1113.1485595703125	51.01741409301758
131	292.56982421875	1095.161376953125	54.35417556762695
132	449.1783447265625	1159.38916015625	54.97559356689453
133	139.130126953125	971.3633422851562	31.732677459716797
134	298.678955078125	1054.5279541015625	36.14475631713867
135	298.10296630859375	1083.4813232421875	38.133243560791016
136	302.4222412109375	1107.4417724609375	42.64518737792969
137	298.9332275390625	1052.110595703125	44.633766174316406
138	300.7435607910156	1162.4976806640625	46.84010314941406
139	142.3935089111328	947.08447265625	52.27973175048828
140	295.68231201171875	965.8985595703125	53.715606689453125
141	299.5	987.5	54.0
142	299.21734619140625	1149.8424072265625	54.22793960571289
143	301.3268737792969	1192.3790283203125	54.517822265625
144	298.5309143066406	995.1207885742188	55.52281188964844
145	299.5351257324219	1135.7769775390625	60.001102447509766
146	149.41122436523438	925.97314453125	32.60026550292969
147	146.28085327148438	942.6171875	41.269935607910156
148	303.17486572265625	921.0072021484375	51.582275390625
149	155.48983764648438	964.4218139648438	36.943111419677734
150	151.46327209472656	851.6431274414062	40.218963623046875
151	318.6205749511719	1021.9534301757812	41.2022590637207
152	315.44232177734375	1087.2940673828125	47.43754577636719
153	157.6389617919922	964.9934692382812	48.846832275390625
154	154.45199584960938	1043.8065185546875	54.76918411254883
155	155.3308868408203	1007.3080444335938	57.37130355834961
