id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
10	52	1	nuclei	5
11	52	1	nuclei	6
17	52	1	nuclei	12
19	52	1	nuclei	15
20	52	1	nuclei	16
33	52	1	nuclei	30
35	52	1	nuclei	31
41	52	1	nuclei	39
53	52	1	nuclei	44
49	52	1	nuclei	45
8	53	1	nuclei	1
5	53	1	nuclei	3
17	53	1	nuclei	12
22	53	1	nuclei	17
24	53	1	nuclei	19
26	53	1	nuclei	21
27	53	1	nuclei	22
33	53	1	nuclei	31
41	53	1	nuclei	36
44	53	1	nuclei	41
48	53	1	nuclei	43
49	53	1	nuclei	44
39	54	0	nuclei	2
26	54	0	nuclei	4
35	54	0	nuclei	7
21	54	0	nuclei	10
33	54	0	nuclei	16
17	54	0	nuclei	27
4	54	0	nuclei	28
44	54	0	nuclei	29
49	54	0	nuclei	51
4	54	1	nuclei	0
5	54	1	nuclei	1
8	54	1	nuclei	2
9	54	1	nuclei	3
7	54	1	nuclei	5
10	54	1	nuclei	6
13	54	1	nuclei	11
20	54	1	nuclei	16
22	54	1	nuclei	18
24	54	1	nuclei	19
26	54	1	nuclei	21
27	54	1	nuclei	22
28	54	1	nuclei	23
30	54	1	nuclei	26
35	54	1	nuclei	29
36	54	1	nuclei	31
33	54	1	nuclei	32
39	54	1	nuclei	34
40	54	1	nuclei	35
41	54	1	nuclei	39
53	54	1	nuclei	40
48	54	1	nuclei	41
49	54	1	nuclei	42
52	54	1	nuclei	43
45	54	1	nuclei	44
5	56	0	nuclei	7
8	56	0	nuclei	6
9	56	0	nuclei	11
12	56	0	nuclei	13
16	56	0	nuclei	43
20	56	0	nuclei	14
30	56	0	nuclei	50
33	56	0	nuclei	15
34	56	0	nuclei	4
35	56	0	nuclei	0
38	56	0	nuclei	45
40	56	0	nuclei	41
42	56	0	nuclei	16
44	56	0	nuclei	28
46	56	0	nuclei	10
49	56	0	nuclei	54
52	56	0	nuclei	20
53	56	0	nuclei	37
4	56	1	nuclei	5
5	56	1	nuclei	6
8	56	1	nuclei	7
11	56	1	nuclei	11
13	56	1	nuclei	13
19	56	1	nuclei	18
24	56	1	nuclei	27
26	56	1	nuclei	25
27	56	1	nuclei	29
28	56	1	nuclei	31
32	56	1	nuclei	34
33	56	1	nuclei	37
34	56	1	nuclei	38
35	56	1	nuclei	35
36	56	1	nuclei	39
37	56	1	nuclei	40
39	56	1	nuclei	41
41	56	1	nuclei	43
42	56	1	nuclei	44
44	56	1	nuclei	47
46	56	1	nuclei	48
48	56	1	nuclei	49
49	56	1	nuclei	46
51	56	1	nuclei	55
52	56	1	nuclei	51
53	56	1	nuclei	53
