id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
14	302	0	nuclei	2
136	302	0	nuclei	15
165	302	0	nuclei	19
147	302	0	nuclei	43
29	302	0	nuclei	45
111	302	0	nuclei	58
10	302	0	nuclei	60
45	302	0	nuclei	61
42	302	0	nuclei	92
137	302	0	nuclei	110
105	302	0	nuclei	119
175	302	0	nuclei	121
174	302	0	nuclei	130
117	302	0	nuclei	144
61	302	0	nuclei	146
17	302	0	nuclei	156
59	302	0	nuclei	158
94	302	0	nuclei	164
99	302	0	nuclei	178
0	302	1	nuclei	0
177	302	1	nuclei	1
1	302	1	nuclei	2
4	302	1	nuclei	4
5	302	1	nuclei	5
6	302	1	nuclei	7
7	302	1	nuclei	8
178	302	1	nuclei	9
8	302	1	nuclei	10
10	302	1	nuclei	11
11	302	1	nuclei	12
12	302	1	nuclei	13
14	302	1	nuclei	15
15	302	1	nuclei	16
16	302	1	nuclei	17
9	302	1	nuclei	19
18	302	1	nuclei	20
19	302	1	nuclei	21
21	302	1	nuclei	22
22	302	1	nuclei	23
24	302	1	nuclei	24
17	302	1	nuclei	27
25	302	1	nuclei	28
28	302	1	nuclei	30
29	302	1	nuclei	31
37	302	1	nuclei	37
38	302	1	nuclei	39
33	302	1	nuclei	40
39	302	1	nuclei	41
44	302	1	nuclei	43
45	302	1	nuclei	45
47	302	1	nuclei	46
51	302	1	nuclei	48
52	302	1	nuclei	49
53	302	1	nuclei	50
54	302	1	nuclei	51
60	302	1	nuclei	53
58	302	1	nuclei	54
61	302	1	nuclei	55
50	302	1	nuclei	61
59	302	1	nuclei	63
67	302	1	nuclei	64
64	302	1	nuclei	69
65	302	1	nuclei	70
66	302	1	nuclei	71
69	302	1	nuclei	73
70	302	1	nuclei	74
75	302	1	nuclei	75
78	302	1	nuclei	77
71	302	1	nuclei	78
85	302	1	nuclei	86
87	302	1	nuclei	87
91	302	1	nuclei	90
94	302	1	nuclei	91
111	302	1	nuclei	95
98	302	1	nuclei	98
99	302	1	nuclei	99
90	302	1	nuclei	100
100	302	1	nuclei	101
110	302	1	nuclei	107
112	302	1	nuclei	109
115	302	1	nuclei	111
116	302	1	nuclei	112
104	302	1	nuclei	114
117	302	1	nuclei	115
105	302	1	nuclei	116
119	302	1	nuclei	118
120	302	1	nuclei	120
122	302	1	nuclei	122
123	302	1	nuclei	123
124	302	1	nuclei	125
125	302	1	nuclei	126
126	302	1	nuclei	127
127	302	1	nuclei	128
130	302	1	nuclei	129
136	302	1	nuclei	132
137	302	1	nuclei	133
140	302	1	nuclei	137
146	302	1	nuclei	146
147	302	1	nuclei	147
149	302	1	nuclei	148
150	302	1	nuclei	149
151	302	1	nuclei	150
153	302	1	nuclei	151
156	302	1	nuclei	153
145	302	1	nuclei	154
157	302	1	nuclei	155
160	302	1	nuclei	159
164	302	1	nuclei	160
165	302	1	nuclei	161
166	302	1	nuclei	162
168	302	1	nuclei	165
161	302	1	nuclei	167
173	302	1	nuclei	172
174	302	1	nuclei	173
178	302	1	nuclei	174
176	302	1	nuclei	175
167	302	1	nuclei	176
179	302	1	nuclei	177
144	303	0	nuclei	15
165	303	0	nuclei	17
29	303	0	nuclei	41
111	303	0	nuclei	58
10	303	0	nuclei	62
42	303	0	nuclei	95
137	303	0	nuclei	109
105	303	0	nuclei	118
175	303	0	nuclei	120
