id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
34	302	2	all	11
29	302	0	all	30
14	302	2	all	33
41	302	2	all	6
17	302	2	all	35
20	302	0	all	21
2	302	2	all	37
39	302	0	all	41
22	302	0	all	22
10	302	0	all	10
37	302	0	all	39
1	302	0	all	1
28	302	0	all	29
5	302	0	all	5
34	309	0	all	35
20	309	2	all	10
14	309	0	all	15
40	309	0	all	40
17	309	0	all	17
5	307	0	all	6
17	307	2	all	35
31	307	0	all	31
20	307	2	all	11
40	307	0	all	41
3	307	2	all	45
23	307	0	all	22
22	307	0	all	21
41	307	0	all	42
4	307	0	all	3
28	307	1	all	39
37	307	1	all	15
7	307	0	all	5
14	307	2	all	32
44	307	0	all	45
3	305	0	all	4
22	305	0	all	21
2	305	2	all	37
5	305	2	all	23
41	305	0	all	42
23	305	0	all	22
1	305	1	all	5
20	305	2	all	9
17	305	1	all	27
40	305	1	all	14
28	305	0	all	29
7	305	0	all	7
39	305	2	all	1
14	305	2	all	32
30	305	0	all	30
44	305	0	all	45
33	305	0	all	34
29	305	0	all	32
3	308	0	all	4
1	308	1	all	3
22	308	0	all	21
41	308	2	all	8
34	308	1	all	31
23	308	0	all	22
40	308	1	all	15
20	308	2	all	11
17	308	0	all	17
37	308	1	all	16
14	308	0	all	13
7	308	0	all	5
17	306	1	all	26
10	306	2	all	15
20	306	2	all	10
30	306	0	all	33
41	306	0	all	43
14	306	2	all	31
23	306	0	all	23
1	306	1	all	4
34	306	1	all	32
39	306	0	all	41
28	306	0	all	30
3	306	2	all	43
37	306	1	all	16
5	306	0	all	5
44	306	0	all	46
7	306	0	all	7
27	306	1	all	25
4	306	0	all	3
34	303	0	all	36
14	303	2	all	31
41	303	0	all	42
30	303	0	all	31
4	303	0	all	3
17	303	1	all	27
20	303	0	all	20
2	303	0	all	2
40	303	1	all	14
27	303	0	all	25
22	303	0	all	22
10	303	0	all	10
37	303	2	all	3
3	303	0	all	4
44	303	0	all	45
21	303	1	all	15
5	303	0	all	5
34	300	2	all	12
7	300	0	all	7
29	300	0	all	30
14	300	0	all	14
31	300	0	all	32
41	300	2	all	6
17	300	1	all	28
20	300	2	all	10
39	300	2	all	1
27	300	0	all	28
10	300	1	all	2
21	300	2	all	15
5	300	0	all	5
34	299	2	all	12
29	299	0	all	30
14	299	2	all	30
41	299	2	all	9
30	299	1	all	13
17	299	1	all	26
10	299	1	all	2
5	299	0	all	5
33	299	2	all	17
34	301	0	all	36
29	301	0	all	32
14	301	0	all	14
41	301	0	all	43
23	301	0	all	25
17	301	0	all	18
2	301	2	all	38
40	301	0	all	42
27	301	1	all	26
10	301	0	all	10
37	301	0	all	39
44	301	0	all	46
28	301	0	all	29
5	301	0	all	5
