id	x	y	z
0	49.45501708984375	1019.7079467773438	3.093444347381592
1	507.0570983886719	1772.34375	6.414163112640381
2	809.556396484375	768.2739868164062	8.345571517944336
3	673.1019897460938	540.7638549804688	9.746753692626953
4	41.14595413208008	943.4613037109375	13.358428955078125
5	399.9881591796875	1761.28271484375	13.321249961853027
6	141.41612243652344	313.7624206542969	13.949193954467773
7	719.6580810546875	1607.845703125	16.151058197021484
8	598.794677734375	1099.3653564453125	19.90592384338379
9	591.6478271484375	1291.5126953125	23.678743362426758
10	486.9298095703125	1351.28076171875	27.596019744873047
11	397.2913818359375	1836.9853515625	31.371322631835938
12	445.1268310546875	1380.7705078125	32.3033447265625
13	284.64874267578125	1204.644287109375	34.863319396972656
14	660.1564331054688	1154.639404296875	36.19038009643555
15	318.5653991699219	984.1427001953125	39.33275604248047
16	255.31796264648438	970.6892700195312	40.69584274291992
17	458.433349609375	1232.11181640625	42.74443435668945
18	605.2680053710938	1344.7176513671875	42.85468673706055
19	460.34332275390625	1539.1019287109375	43.13718032836914
20	452.6710205078125	634.4966430664062	45.986846923828125
21	432.04156494140625	1331.9830322265625	47.06989669799805
22	44.75888442993164	1524.2225341796875	47.38978958129883
23	418.301513671875	1437.549072265625	47.609012603759766
24	71.48750305175781	1275.5877685546875	49.50452423095703
25	491.9056701660156	1813.9776611328125	53.467041015625
26	253.17100524902344	1269.308837890625	55.52314758300781
