id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
26	18	0	nuclei	5
15	18	0	nuclei	8
14	18	0	nuclei	12
13	18	0	nuclei	15
23	18	0	nuclei	18
11	18	0	nuclei	19
1	18	0	nuclei	20
6	18	0	nuclei	23
12	18	0	nuclei	27
6	18	1	nuclei	6
10	18	1	nuclei	11
11	18	1	nuclei	12
13	18	1	nuclei	15
18	18	1	nuclei	16
15	18	1	nuclei	17
21	18	1	nuclei	21
23	18	1	nuclei	24
27	18	1	nuclei	25
4	20	0	nuclei	9
6	20	0	nuclei	26
11	20	0	nuclei	18
12	20	0	nuclei	28
15	20	0	nuclei	12
18	20	0	nuclei	21
22	20	0	nuclei	6
23	20	0	nuclei	22
28	20	0	nuclei	11
1	20	1	nuclei	1
4	20	1	nuclei	4
6	20	1	nuclei	7
11	20	1	nuclei	12
12	20	1	nuclei	13
13	20	1	nuclei	14
14	20	1	nuclei	16
15	20	1	nuclei	15
18	20	1	nuclei	19
22	20	1	nuclei	26
27	20	1	nuclei	27
28	20	1	nuclei	29
