id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
13	237	1	all	14
24	237	0	all	11
18	237	2	all	5
20	237	1	all	21
11	237	2	all	24
4	237	1	all	4
8	237	1	all	11
9	237	1	all	8
26	237	1	all	27
12	237	1	all	10
2	235	1	all	3
24	235	0	all	11
4	235	1	all	5
23	235	1	all	25
8	235	2	all	26
9	235	1	all	9
6	235	2	all	4
7	235	1	all	7
16	235	1	all	17
11	235	1	all	12
26	235	1	all	27
20	233	1	all	20
24	233	2	all	21
10	233	1	all	10
19	233	0	all	19
12	233	2	all	10
16	233	1	all	16
26	233	1	all	26
11	233	0	all	2
4	233	1	all	4
2	233	1	all	2
8	233	0	all	1
11	236	2	all	25
9	236	1	all	8
12	236	2	all	12
23	236	2	all	7
24	236	1	all	24
20	236	1	all	21
26	236	0	all	23
8	234	1	all	9
26	234	1	all	26
4	234	1	all	4
11	234	1	all	11
13	234	1	all	13
10	234	1	all	10
12	234	2	all	10
23	234	1	all	24
20	234	1	all	20
9	234	1	all	8
2	230	2	all	13
12	230	2	all	10
24	230	2	all	22
23	230	1	all	25
8	230	2	all	26
6	230	2	all	5
16	230	1	all	17
18	230	0	all	23
7	230	1	all	7
20	230	1	all	21
2	228	0	all	4
24	228	0	all	13
8	228	0	all	1
6	228	2	all	5
16	228	2	all	1
18	228	2	all	4
7	228	0	all	0
20	228	1	all	20
2	231	2	all	13
4	231	1	all	5
24	231	1	all	26
8	231	1	all	9
6	231	1	all	7
9	231	1	all	10
16	231	1	all	18
11	231	1	all	12
18	231	1	all	20
7	231	2	all	27
20	231	1	all	22
2	229	2	all	13
24	229	0	all	12
8	229	0	all	1
26	229	0	all	24
18	229	1	all	21
7	229	2	all	26
20	229	1	all	22
2	227	2	all	15
8	227	0	all	1
6	227	1	all	5
9	227	1	all	8
26	227	2	all	13
18	227	2	all	5
7	227	1	all	6
