id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
33	659	0	all	32
46	659	0	all	40
89	659	0	all	80
19	659	0	all	15
73	659	2	all	4
11	659	2	all	84
76	659	0	all	65
69	659	0	all	62
66	659	0	all	57
58	659	0	all	48
41	659	0	all	34
91	659	2	all	0
14	659	0	all	9
67	659	0	all	60
79	659	0	all	71
50	659	0	all	43
81	659	0	all	72
77	659	0	all	66
28	659	0	all	26
59	659	0	all	50
53	659	0	all	46
70	659	0	all	63
88	659	0	all	79
34	659	0	all	29
3	659	0	all	1
61	659	0	all	54
80	659	0	all	74
23	659	2	all	68
21	659	0	all	17
86	659	0	all	76
93	659	0	all	83
25	659	0	all	21
44	659	2	all	54
65	659	0	all	51
15	659	0	all	10
22	659	2	all	48
38	659	1	all	26
56	665	0	all	52
67	665	0	all	66
4	665	0	all	5
33	665	0	all	29
52	665	0	all	50
44	665	0	all	42
70	665	0	all	64
77	665	0	all	74
50	665	0	all	49
74	665	0	all	70
20	665	0	all	18
60	665	1	all	48
21	665	0	all	19
5	665	0	all	2
38	665	0	all	37
80	665	0	all	77
34	665	1	all	28
28	665	2	all	67
58	665	0	all	55
41	665	0	all	34
89	665	0	all	82
91	665	0	all	86
88	665	0	all	83
57	665	1	all	84
25	665	0	all	21
68	665	0	all	67
81	665	0	all	79
49	665	0	all	47
17	665	1	all	64
83	665	0	all	78
55	665	0	all	54
43	665	0	all	38
22	665	1	all	27
87	665	0	all	81
65	665	0	all	61
61	665	0	all	59
92	665	0	all	85
3	665	0	all	4
1	665	0	all	1
11	665	0	all	9
69	665	0	all	71
72	665	0	all	69
15	665	0	all	12
76	665	0	all	72
66	665	0	all	63
90	665	0	all	84
37	665	2	all	22
45	665	0	all	40
9	665	0	all	8
47	665	0	all	43
14	665	0	all	11
36	665	1	all	30
73	665	0	all	68
80	667	0	all	80
21	667	0	all	21
26	667	0	all	20
46	667	0	all	44
17	667	0	all	16
34	667	1	all	32
4	667	0	all	4
25	667	0	all	24
93	667	0	all	89
64	667	0	all	61
11	667	0	all	11
57	667	0	all	53
76	667	0	all	74
67	667	2	all	61
43	667	0	all	40
19	667	0	all	17
44	667	0	all	43
6	667	0	all	8
47	667	0	all	45
61	667	0	all	58
74	667	0	all	70
60	667	1	all	53
29	667	0	all	29
59	667	0	all	56
58	667	0	all	54
7	667	0	all	9
78	667	0	all	76
41	667	0	all	36
90	667	0	all	88
70	667	0	all	65
82	667	2	all	32
20	667	0	all	19
40	667	2	all	51
87	667	0	all	84
28	667	0	all	27
49	667	0	all	48
36	667	2	all	44
66	667	0	all	64
55	667	0	all	52
45	667	0	all	41
72	667	0	all	72
92	667	0	all	90
92	669	0	all	85
40	669	0	all	36
49	669	1	all	78
83	669	2	all	8
68	669	2	all	18
46	669	0	all	41
82	669	2	all	36
50	669	0	all	46
20	669	0	all	17
67	669	2	all	63
90	669	0	all	84
80	669	0	all	75
59	669	0	all	55
22	669	0	all	18
33	669	0	all	29
34	669	2	all	39
4	669	0	all	4
72	669	0	all	65
69	669	0	all	67
61	669	0	all	52
37	669	0	all	28
53	669	2	all	12
57	669	1	all	85
45	669	0	all	40
87	669	0	all	77
70	669	0	all	59
41	669	0	all	34
56	669	0	all	51
28	669	0	all	25
86	669	2	all	19
64	669	0	all	60
73	669	2	all	7
75	669	1	all	19
39	669	1	all	69
66	669	0	all	58
21	669	2	all	23
78	669	1	all	49
17	669	0	all	14
36	669	2	all	42
33	661	0	all	27
46	661	0	all	39
