id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
16	425	1	nuclei	35
136	425	1	nuclei	85
1	426	1	nuclei	114
136	426	1	nuclei	89
146	428	0	nuclei	139
78	429	1	nuclei	3
23	431	0	nuclei	15
57	431	0	nuclei	54
64	434	1	nuclei	88
73	435	1	nuclei	122
101	437	1	nuclei	32
47	438	0	nuclei	53
46	438	0	nuclei	60
142	438	0	nuclei	139
115	438	1	nuclei	50
58	438	1	nuclei	77
4	439	0	nuclei	0
73	439	1	nuclei	121
54	441	0	nuclei	54
85	441	0	nuclei	87
118	441	0	nuclei	118
8	442	0	nuclei	9
46	442	0	nuclei	60
36	443	0	nuclei	25
138	443	0	nuclei	117
64	444	0	nuclei	60
11	446	0	nuclei	12
120	446	0	nuclei	112
125	446	0	nuclei	116
72	446	1	nuclei	24
65	447	0	nuclei	53
79	448	0	nuclei	74
84	449	1	nuclei	38
97	450	1	nuclei	3
81	451	0	nuclei	76
114	451	0	nuclei	96
36	455	1	nuclei	21
148	457	0	nuclei	125
48	463	1	nuclei	103
136	464	1	nuclei	86
13	470	0	nuclei	20
105	471	0	nuclei	92
126	472	1	nuclei	47
69	474	1	nuclei	19
139	477	0	nuclei	120
0	480	1	nuclei	70
131	481	0	nuclei	120
55	483	0	nuclei	41
107	483	0	nuclei	83
130	488	0	nuclei	126
16	490	0	nuclei	3
131	490	1	nuclei	15
32	493	1	nuclei	37
16	494	0	nuclei	8
46	495	0	nuclei	41
47	495	1	nuclei	101
39	496	1	nuclei	58
