id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
14	135	0	nuclei	0
5	135	0	nuclei	6
12	135	0	nuclei	9
16	135	0	nuclei	19
24	135	0	nuclei	21
18	135	0	nuclei	22
26	135	0	nuclei	24
21	135	0	nuclei	27
47	135	0	nuclei	32
30	135	0	nuclei	35
33	135	0	nuclei	38
43	135	0	nuclei	40
45	135	0	nuclei	42
39	135	0	nuclei	45
51	135	0	nuclei	46
58	135	0	nuclei	59
65	135	0	nuclei	60
53	135	0	nuclei	63
68	135	0	nuclei	74
73	135	0	nuclei	80
74	135	0	nuclei	83
100	135	0	nuclei	91
116	135	0	nuclei	110
132	135	0	nuclei	129
142	135	0	nuclei	140
170	135	0	nuclei	159
187	135	0	nuclei	184
181	135	1	nuclei	7
83	135	1	nuclei	9
173	135	1	nuclei	13
91	135	1	nuclei	20
15	135	1	nuclei	22
33	135	1	nuclei	45
92	135	1	nuclei	51
16	135	1	nuclei	63
43	135	1	nuclei	92
101	135	1	nuclei	94
180	135	1	nuclei	95
74	135	1	nuclei	100
5	135	1	nuclei	109
95	135	1	nuclei	143
47	135	1	nuclei	162
14	136	0	nuclei	0
19	136	0	nuclei	6
17	136	0	nuclei	11
18	136	0	nuclei	13
28	136	0	nuclei	14
21	136	0	nuclei	16
13	136	0	nuclei	17
22	136	0	nuclei	18
16	136	0	nuclei	19
24	136	0	nuclei	20
26	136	0	nuclei	22
30	136	0	nuclei	25
34	136	0	nuclei	29
47	136	0	nuclei	32
29	136	0	nuclei	35
32	136	0	nuclei	39
44	136	0	nuclei	41
45	136	0	nuclei	42
46	136	0	nuclei	43
36	136	0	nuclei	44
39	136	0	nuclei	46
40	136	0	nuclei	47
58	136	0	nuclei	48
51	136	0	nuclei	49
53	136	0	nuclei	51
60	136	0	nuclei	60
54	136	0	nuclei	61
65	136	0	nuclei	65
66	136	0	nuclei	66
68	136	0	nuclei	67
63	136	0	nuclei	71
73	136	0	nuclei	72
74	136	0	nuclei	73
75	136	0	nuclei	74
67	136	0	nuclei	75
76	136	0	nuclei	76
77	136	0	nuclei	79
72	136	0	nuclei	80
87	136	0	nuclei	89
100	136	0	nuclei	90
91	136	0	nuclei	91
83	136	0	nuclei	96
96	136	0	nuclei	97
110	136	0	nuclei	103
101	136	0	nuclei	105
99	136	0	nuclei	108
103	136	0	nuclei	111
118	136	0	nuclei	114
122	136	0	nuclei	120
138	136	0	nuclei	127
131	136	0	nuclei	129
143	136	0	nuclei	130
137	136	0	nuclei	135
149	136	0	nuclei	143
151	136	0	nuclei	146
162	136	0	nuclei	147
157	136	0	nuclei	151
160	136	0	nuclei	155
154	136	0	nuclei	156
170	136	0	nuclei	159
158	136	0	nuclei	160
166	136	0	nuclei	166
173	136	0	nuclei	168
174	136	0	nuclei	169
175	136	0	nuclei	170
0	136	0	nuclei	171
185	136	0	nuclei	177
186	136	0	nuclei	181
187	136	0	nuclei	182
181	136	1	nuclei	1
91	136	1	nuclei	19
15	136	1	nuclei	21
173	136	1	nuclei	22
19	136	1	nuclei	36
92	136	1	nuclei	42
10	136	1	nuclei	47
69	136	1	nuclei	57
122	136	1	nuclei	61
66	136	1	nuclei	62
26	136	1	nuclei	67
16	136	1	nuclei	73
149	136	1	nuclei	75
34	136	1	nuclei	77
170	136	1	nuclei	80
175	136	1	nuclei	86
154	136	1	nuclei	90
186	136	1	nuclei	101
5	136	1	nuclei	108
65	136	1	nuclei	112
45	136	1	nuclei	114
46	136	1	nuclei	115
20	136	1	nuclei	117
142	136	1	nuclei	124
102	136	1	nuclei	127
14	136	1	nuclei	146
95	136	1	nuclei	153
36	136	1	nuclei	157
59	136	1	nuclei	160
51	136	1	nuclei	167
7	136	1	nuclei	169
82	136	1	nuclei	173
47	136	1	nuclei	174
0	137	0	nuclei	0
14	137	0	nuclei	1
1	137	0	nuclei	2
178	137	0	nuclei	4
179	137	0	nuclei	5
180	137	0	nuclei	6
4	137	0	nuclei	7
6	137	0	nuclei	8
7	137	0	nuclei	9
19	137	0	nuclei	10
10	137	0	nuclei	11
11	137	0	nuclei	12
12	137	0	nuclei	13
13	137	0	nuclei	14
5	137	0	nuclei	17
17	137	0	nuclei	18
