id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
0	69	2	fu	0
0	72	2	fu	0
5	72	2	fu	6
6	72	1	fu	0
2	72	2	fu	2
0	71	2	fu	0
2	71	2	fu	1
0	70	2	fu	0
6	70	2	fu	4
2	70	2	fu	1
4	78	1	fu	4
5	78	2	fu	6
0	78	2	fu	0
2	79	2	fu	2
5	79	1	fu	2
0	79	2	fu	0
5	75	1	fu	2
6	75	2	fu	7
1	75	2	fu	1
2	75	2	fu	2
5	77	1	fu	3
0	77	1	fu	2
6	77	1	fu	4
1	77	2	fu	1
4	77	1	fu	5
0	73	2	fu	0
5	73	2	fu	6
1	73	2	fu	1
4	73	2	fu	4
2	73	2	fu	2
4	76	1	fu	4
6	76	2	fu	7
1	76	2	fu	1
2	76	1	fu	1
5	76	2	fu	6
0	76	2	fu	0
