id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
2	89	1	nuclei	0
0	89	1	nuclei	6
13	89	1	nuclei	8
15	89	1	nuclei	10
18	89	1	nuclei	13
36	89	1	nuclei	30
40	89	1	nuclei	36
42	89	1	nuclei	38
49	89	1	nuclei	42
64	89	1	nuclei	57
66	89	1	nuclei	58
67	89	1	nuclei	61
60	89	1	nuclei	62
69	89	1	nuclei	63
80	89	1	nuclei	68
72	89	1	nuclei	73
78	89	1	nuclei	74
89	89	1	nuclei	76
83	89	1	nuclei	77
85	89	1	nuclei	78
92	89	1	nuclei	81
94	89	1	nuclei	84
99	89	1	nuclei	94
83	90	0	nuclei	0
99	90	0	nuclei	1
0	90	0	nuclei	3
56	90	0	nuclei	8
40	90	0	nuclei	9
64	90	0	nuclei	15
55	90	0	nuclei	16
72	90	0	nuclei	21
34	90	0	nuclei	24
42	90	0	nuclei	29
95	90	0	nuclei	31
89	90	0	nuclei	34
80	90	0	nuclei	35
82	90	0	nuclei	36
77	90	0	nuclei	38
50	90	0	nuclei	39
74	90	0	nuclei	42
13	90	0	nuclei	53
70	90	0	nuclei	55
61	90	0	nuclei	61
71	90	0	nuclei	62
46	90	0	nuclei	66
39	90	0	nuclei	68
24	90	0	nuclei	70
69	90	0	nuclei	72
10	90	0	nuclei	73
41	90	0	nuclei	76
47	90	0	nuclei	77
100	90	0	nuclei	80
3	90	0	nuclei	85
18	90	0	nuclei	86
97	90	0	nuclei	88
101	90	0	nuclei	89
66	90	0	nuclei	90
38	90	0	nuclei	92
93	90	0	nuclei	95
2	90	1	nuclei	2
3	90	1	nuclei	3
4	90	1	nuclei	4
11	90	1	nuclei	5
0	90	1	nuclei	8
12	90	1	nuclei	9
8	90	1	nuclei	10
13	90	1	nuclei	11
10	90	1	nuclei	13
15	90	1	nuclei	14
18	90	1	nuclei	16
24	90	1	nuclei	17
25	90	1	nuclei	21
30	90	1	nuclei	27
28	90	1	nuclei	32
34	90	1	nuclei	33
43	90	1	nuclei	34
38	90	1	nuclei	35
39	90	1	nuclei	37
36	90	1	nuclei	39
42	90	1	nuclei	40
40	90	1	nuclei	41
46	90	1	nuclei	44
45	90	1	nuclei	45
47	90	1	nuclei	46
52	90	1	nuclei	48
54	90	1	nuclei	51
50	90	1	nuclei	52
56	90	1	nuclei	55
59	90	1	nuclei	57
60	90	1	nuclei	58
62	90	1	nuclei	60
64	90	1	nuclei	61
66	90	1	nuclei	63
67	90	1	nuclei	64
68	90	1	nuclei	65
69	90	1	nuclei	66
72	90	1	nuclei	67
73	90	1	nuclei	68
70	90	1	nuclei	69
74	90	1	nuclei	70
71	90	1	nuclei	73
76	90	1	nuclei	74
78	90	1	nuclei	77
77	90	1	nuclei	80
83	90	1	nuclei	81
86	90	1	nuclei	82
92	90	1	nuclei	84
93	90	1	nuclei	85
89	90	1	nuclei	87
94	90	1	nuclei	88
84	90	1	nuclei	89
91	90	1	nuclei	92
95	90	1	nuclei	94
97	90	1	nuclei	95
99	90	1	nuclei	97
101	90	1	nuclei	99
2	92	0	nuclei	78
4	92	0	nuclei	58
5	92	0	nuclei	62
10	92	0	nuclei	76
11	92	0	nuclei	52
12	92	0	nuclei	10
13	92	0	nuclei	53
15	92	0	nuclei	26
23	92	0	nuclei	74
25	92	0	nuclei	38
27	92	0	nuclei	43
34	92	0	nuclei	33
36	92	0	nuclei	86
37	92	0	nuclei	22
45	92	0	nuclei	8
48	92	0	nuclei	54
49	92	0	nuclei	23
53	92	0	nuclei	68
56	92	0	nuclei	6
58	92	0	nuclei	98
66	92	0	nuclei	93
67	92	0	nuclei	56
68	92	0	nuclei	18
73	92	0	nuclei	60
74	92	0	nuclei	44
77	92	0	nuclei	41
78	92	0	nuclei	49
86	92	0	nuclei	51
88	92	0	nuclei	69
89	92	0	nuclei	35
90	92	0	nuclei	66
91	92	0	nuclei	28
94	92	0	nuclei	95
95	92	0	nuclei	36
97	92	0	nuclei	91
100	92	0	nuclei	82
2	92	1	nuclei	11
6	92	1	nuclei	101
8	92	1	nuclei	6
9	92	1	nuclei	10
11	92	1	nuclei	2
13	92	1	nuclei	16
14	92	1	nuclei	17
15	92	1	nuclei	7
16	92	1	nuclei	8
17	92	1	nuclei	9
18	92	1	nuclei	23
20	92	1	nuclei	20
21	92	1	nuclei	18
22	92	1	nuclei	21
24	92	1	nuclei	24
25	92	1	nuclei	26
27	92	1	nuclei	28
32	92	1	nuclei	33
33	92	1	nuclei	34
34	92	1	nuclei	35
35	92	1	nuclei	36
37	92	1	nuclei	38
42	92	1	nuclei	42
43	92	1	nuclei	43
45	92	1	nuclei	44
46	92	1	nuclei	45
47	92	1	nuclei	49
48	92	1	nuclei	51
49	92	1	nuclei	54
50	92	1	nuclei	47
51	92	1	nuclei	52
54	92	1	nuclei	55
55	92	1	nuclei	56
56	92	1	nuclei	57
58	92	1	nuclei	58
59	92	1	nuclei	60
60	92	1	nuclei	66
62	92	1	nuclei	62
63	92	1	nuclei	63
64	92	1	nuclei	69
66	92	1	nuclei	64
68	92	1	nuclei	65
71	92	1	nuclei	70
72	92	1	nuclei	72
73	92	1	nuclei	73
74	92	1	nuclei	74
77	92	1	nuclei	83
78	92	1	nuclei	81
81	92	1	nuclei	82
83	92	1	nuclei	89
84	92	1	nuclei	84
86	92	1	nuclei	85
87	92	1	nuclei	91
88	92	1	nuclei	87
89	92	1	nuclei	88
91	92	1	nuclei	92
94	92	1	nuclei	95
95	92	1	nuclei	96
97	92	1	nuclei	98
99	92	1	nuclei	99
100	92	1	nuclei	100
2	93	0	nuclei	86
13	93	0	nuclei	52
15	93	0	nuclei	24
22	93	0	nuclei	87
23	93	0	nuclei	75
45	93	0	nuclei	9
46	93	0	nuclei	62
64	93	0	nuclei	15
66	93	0	nuclei	88
72	93	0	nuclei	26
73	93	0	nuclei	56
93	93	0	nuclei	0
2	93	1	nuclei	4
11	93	1	nuclei	1
14	93	1	nuclei	11
15	93	1	nuclei	13
16	93	1	nuclei	14
22	93	1	nuclei	20
23	93	1	nuclei	23
35	93	1	nuclei	33
40	93	1	nuclei	34
42	93	1	nuclei	40
45	93	1	nuclei	47
50	93	1	nuclei	50
54	93	1	nuclei	54
64	93	1	nuclei	70
66	93	1	nuclei	56
71	93	1	nuclei	71
73	93	1	nuclei	73
79	93	1	nuclei	79
86	93	1	nuclei	93
87	93	1	nuclei	87
88	93	1	nuclei	82
89	93	1	nuclei	90
93	93	1	nuclei	94
100	93	1	nuclei	100
