id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
16	521	1	all	13
46	521	1	all	45
67	521	1	all	61
22	521	1	all	17
36	521	1	all	33
2	521	1	all	3
15	521	1	all	12
76	521	1	all	68
42	521	1	all	41
78	521	1	all	70
40	521	1	all	37
54	521	1	all	46
38	521	1	all	34
49	521	1	all	48
65	521	1	all	59
85	521	2	all	20
44	521	1	all	43
30	521	1	all	27
69	521	1	all	66
1	521	1	all	1
5	521	1	all	4
83	521	1	all	76
29	521	1	all	25
70	521	1	all	64
75	521	2	all	59
8	521	0	all	0
21	521	1	all	16
35	521	1	all	35
18	521	1	all	15
27	521	2	all	65
60	521	1	all	56
68	521	1	all	62
24	521	1	all	19
59	521	1	all	55
72	521	1	all	65
47	521	1	all	40
45	521	1	all	44
20	521	0	all	2
13	521	1	all	10
50	521	1	all	52
64	521	1	all	58
39	521	1	all	36
3	521	1	all	2
37	521	1	all	38
43	521	1	all	42
16	522	2	all	72
46	522	2	all	49
22	522	2	all	58
41	522	1	all	30
36	522	0	all	14
53	522	1	all	44
2	522	1	all	2
15	522	1	all	10
42	522	1	all	37
78	522	1	all	66
40	522	0	all	58
38	522	1	all	32
49	522	1	all	43
65	522	0	all	36
85	522	0	all	64
30	522	2	all	54
69	522	1	all	61
1	522	1	all	1
23	522	1	all	19
5	522	1	all	3
83	522	1	all	72
29	522	1	all	27
19	522	1	all	17
75	522	2	all	61
8	522	1	all	5
35	522	1	all	33
18	522	1	all	13
27	522	1	all	24
79	522	1	all	67
60	522	1	all	52
84	522	1	all	73
24	522	1	all	16
59	522	1	all	51
72	522	1	all	60
45	522	1	all	40
63	522	1	all	54
13	522	1	all	9
50	522	1	all	47
64	522	1	all	56
39	522	1	all	34
33	522	1	all	28
58	522	1	all	50
37	522	1	all	36
43	522	1	all	38
27	527	2	all	77
56	527	0	all	61
39	527	1	all	47
68	527	1	all	72
85	527	2	all	26
3	527	1	all	4
65	527	0	all	47
67	527	1	all	66
12	527	0	all	46
10	527	1	all	11
48	527	0	all	6
22	527	0	all	7
37	527	1	all	41
36	527	0	all	18
78	527	1	all	84
59	527	1	all	64
13	527	1	all	14
50	527	1	all	55
1	527	1	all	3
29	527	1	all	36
2	527	1	all	1
16	527	1	all	17
41	527	1	all	49
44	527	0	all	29
20	527	0	all	2
5	527	2	all	57
66	527	1	all	74
53	527	1	all	58
30	527	2	all	60
24	527	1	all	22
6	527	1	all	6
54	527	1	all	61
15	527	1	all	20
60	527	1	all	65
62	527	0	all	40
9	527	1	all	10
40	527	1	all	48
75	527	1	all	79
55	527	1	all	60
49	527	1	all	54
73	525	1	all	67
48	525	0	all	6
36	525	1	all	35
27	525	1	all	21
65	525	0	all	41
38	525	1	all	38
0	525	1	all	0
67	525	1	all	64
30	525	1	all	26
39	525	1	all	40
15	525	1	all	15
46	525	0	all	19
40	525	1	all	41
69	525	1	all	68
9	525	1	all	8
53	525	0	all	28
6	525	1	all	5
78	525	1	all	75
4	525	1	all	3
17	525	1	all	13
83	525	1	all	82
20	525	0	all	2
75	525	1	all	71
2	525	1	all	2
24	525	1	all	17
64	525	1	all	62
63	525	1	all	60
68	525	1	all	65
37	525	1	all	36
55	525	1	all	55
33	525	2	all	74
58	525	1	all	57
3	525	0	all	18
76	525	1	all	72
43	525	1	all	43
60	525	1	all	59
72	525	1	all	66
16	525	1	all	12
50	525	1	all	50
66	525	0	all	68
29	525	1	all	25
49	525	1	all	49
81	525	1	all	81
54	525	1	all	54
56	525	0	all	58
1	525	1	all	1
13	525	1	all	10
16	518	1	all	12
46	518	1	all	41
22	518	1	all	17
11	518	1	all	7
2	518	1	all	2
15	518	1	all	11
61	518	1	all	52
42	518	1	all	38
78	518	1	all	64
40	518	1	all	35
54	518	2	all	51
9	518	1	all	5
38	518	1	all	39
49	518	1	all	44
65	518	0	all	38
85	518	1	all	69
69	518	2	all	21
1	518	1	all	1
5	518	1	all	4
83	518	1	all	68
29	518	0	all	25
8	518	0	all	0
21	518	1	all	16
35	518	1	all	32
0	518	1	all	0
12	518	1	all	8
27	518	1	all	23
79	518	1	all	65
60	518	1	all	51
24	518	1	all	20
59	518	1	all	54
72	518	1	all	59
47	518	1	all	37
20	518	2	all	67
50	518	1	all	48
39	518	1	all	34
37	518	1	all	36
17	518	1	all	13
81	526	0	all	41
36	526	1	all	35
76	526	1	all	77
6	526	1	all	4
46	526	0	all	18
79	526	1	all	79
30	526	2	all	57
37	526	1	all	36
49	526	1	all	49
1	526	1	all	1
16	526	1	all	12
39	526	1	all	40
17	526	1	all	13
59	526	1	all	61
13	526	1	all	10
83	526	1	all	83
72	526	1	all	70
15	526	1	all	16
58	526	1	all	60
74	526	1	all	74
38	526	0	all	13
64	526	1	all	65
29	526	1	all	24
23	526	1	all	18
12	526	2	all	3
27	526	0	all	3
53	526	1	all	53
65	526	0	all	46
84	526	1	all	85
62	526	0	all	37
5	526	2	all	53
42	526	0	all	50
44	526	0	all	28
22	526	0	all	6
41	526	1	all	42
24	526	1	all	19
68	526	1	all	68
56	526	0	all	59
10	526	1	all	6
54	526	1	all	55
9	526	1	all	8
2	526	1	all	2
50	526	1	all	50
69	526	1	all	72
55	526	1	all	56
40	526	1	all	41
78	526	1	all	78
40	528	1	all	40
46	528	0	all	22
62	528	0	all	40
24	528	1	all	18
50	528	1	all	48
15	528	1	all	14
36	528	0	all	20
12	528	1	all	10
30	528	1	all	26
16	528	1	all	15
43	528	0	all	9
38	528	0	all	13
59	528	1	all	58
47	528	1	all	42
53	528	1	all	51
63	528	2	all	2
5	528	1	all	5
6	528	1	all	6
49	528	1	all	47
45	528	1	all	45
60	528	1	all	59
10	528	1	all	8
1	528	1	all	2
33	528	1	all	29
44	528	0	all	31
13	528	1	all	12
42	528	0	all	52
4	528	1	all	4
65	528	1	all	62
68	528	1	all	66
27	528	2	all	80
20	528	0	all	2
72	528	1	all	67
37	528	1	all	41
29	528	1	all	31
78	528	1	all	74
75	528	1	all	70
13	524	1	all	10
49	524	0	all	52
40	524	0	all	68
17	524	1	all	14
22	524	2	all	57
53	524	1	all	49
39	524	1	all	36
69	524	1	all	68
45	524	1	all	43
28	524	0	all	34
47	524	1	all	39
51	524	1	all	46
81	524	1	all	77
64	524	1	all	62
46	524	0	all	17
54	524	1	all	51
6	524	1	all	5
85	524	1	all	82
2	524	1	all	2
42	524	1	all	40
21	524	1	all	22
58	524	1	all	55
0	524	1	all	0
43	524	1	all	41
55	524	1	all	52
84	524	1	all	81
67	524	1	all	64
30	524	2	all	55
9	524	1	all	9
41	524	2	all	30
72	524	1	all	67
48	524	1	all	44
37	524	1	all	33
60	524	1	all	57
50	524	1	all	53
36	524	0	all	15
63	524	1	all	60
4	524	1	all	3
71	524	1	all	66
1	524	1	all	1
12	524	1	all	7
83	524	1	all	80
27	524	1	all	23
19	524	1	all	15
75	524	1	all	70
11	524	1	all	6
56	524	0	all	61
68	524	1	all	65
74	524	1	all	69
16	524	1	all	13
24	524	1	all	20
70	524	1	all	61
78	524	1	all	73
62	524	1	all	59
16	520	1	all	12
46	520	1	all	44
22	520	1	all	19
36	520	1	all	40
2	520	1	all	2
15	520	1	all	17
76	520	1	all	65
61	520	1	all	55
42	520	1	all	41
78	520	1	all	67
40	520	0	all	54
54	520	1	all	49
38	520	0	all	9
49	520	1	all	46
65	520	0	all	37
85	520	2	all	21
30	520	2	all	52
69	520	2	all	20
1	520	1	all	1
23	520	0	all	10
83	520	1	all	72
29	520	1	all	28
73	520	1	all	63
8	520	0	all	1
21	520	1	all	18
35	520	1	all	34
6	520	1	all	3
18	520	1	all	14
55	520	1	all	50
27	520	1	all	25
79	520	1	all	68
60	520	1	all	53
68	520	1	all	60
24	520	1	all	21
59	520	1	all	52
72	520	1	all	62
45	520	0	all	12
63	520	0	all	65
13	520	1	all	9
64	520	1	all	58
39	520	1	all	38
33	520	1	all	31
37	520	1	all	35
17	520	1	all	13
16	519	1	all	13
46	519	1	all	43
22	519	2	all	58
15	519	0	all	15
42	519	1	all	41
78	519	1	all	67
40	519	1	all	37
54	519	1	all	50
49	519	1	all	47
65	519	0	all	35
85	519	0	all	59
30	519	1	all	20
69	519	2	all	22
23	519	1	all	22
5	519	1	all	3
83	519	1	all	71
29	519	1	all	25
8	519	1	all	4
21	519	1	all	16
35	519	1	all	33
6	519	1	all	2
55	519	1	all	51
27	519	2	all	68
79	519	1	all	68
24	519	1	all	18
59	519	1	all	57
72	519	1	all	63
47	519	1	all	44
63	519	1	all	56
20	519	1	all	19
50	519	1	all	52
64	519	0	all	46
39	519	1	all	36
37	519	1	all	39
17	519	1	all	14
