id	x	y	z
0	441.040283203125	1450.9156494140625	15.454215049743652
1	434.9681091308594	1372.1947021484375	20.14885902404785
2	596.0120849609375	1852.8878173828125	24.875247955322266
3	762.4425048828125	1772.3902587890625	33.33693313598633
4	521.3084106445312	1275.1920166015625	33.886566162109375
5	509.0719299316406	1371.197998046875	35.04684829711914
6	462.73590087890625	1216.155029296875	38.213111877441406
7	597.750732421875	1126.9134521484375	47.763389587402344
8	580.3020629882812	1626.4503173828125	58.59651565551758
9	754.8536376953125	1166.8497314453125	62.100013732910156
