id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
63	652	1	all	43
16	652	2	all	11
35	652	2	all	32
42	652	2	all	38
54	652	2	all	53
87	652	2	all	86
31	652	2	all	27
76	652	2	all	74
2	652	2	all	2
15	652	2	all	13
32	652	2	all	29
81	652	0	all	30
61	652	1	all	76
51	652	0	all	7
74	652	2	all	69
18	652	1	all	25
24	652	1	all	85
9	652	2	all	6
75	652	2	all	72
28	652	0	all	53
58	652	2	all	59
26	652	2	all	21
23	652	2	all	23
14	652	2	all	12
11	652	2	all	9
38	652	2	all	37
37	652	2	all	35
49	652	2	all	44
8	652	1	all	65
88	652	2	all	83
48	652	2	all	43
62	652	2	all	61
27	652	2	all	22
63	656	2	all	62
6	656	2	all	5
16	656	2	all	13
35	656	2	all	32
45	656	2	all	44
5	656	2	all	4
43	656	2	all	41
21	656	2	all	20
60	656	2	all	59
82	656	2	all	78
54	656	2	all	53
65	656	2	all	64
31	656	2	all	30
76	656	2	all	74
67	656	2	all	66
20	656	2	all	19
81	656	1	all	65
61	656	2	all	60
51	656	2	all	48
74	656	2	all	71
18	656	2	all	15
17	656	2	all	14
24	656	1	all	78
75	656	2	all	72
28	656	2	all	26
58	656	2	all	57
23	656	2	all	22
11	656	2	all	8
38	656	2	all	39
37	656	2	all	38
49	656	2	all	45
71	656	2	all	69
77	656	2	all	75
0	656	2	all	1
89	656	2	all	91
78	656	1	all	74
84	656	2	all	84
8	656	1	all	59
39	656	2	all	35
59	656	2	all	58
34	656	2	all	34
62	656	2	all	61
16	653	2	all	10
42	653	0	all	40
44	653	2	all	43
54	653	2	all	51
87	653	2	all	87
65	653	2	all	64
31	653	2	all	29
76	653	2	all	74
29	653	0	all	17
20	653	2	all	17
2	653	2	all	1
81	653	2	all	78
61	653	2	all	59
74	653	2	all	69
13	653	2	all	9
18	653	2	all	16
66	653	0	all	27
17	653	2	all	15
24	653	1	all	87
9	653	2	all	5
75	653	2	all	72
58	653	2	all	57
26	653	2	all	23
23	653	2	all	24
14	653	2	all	12
79	653	2	all	77
11	653	2	all	7
38	653	1	all	88
37	653	2	all	34
49	653	2	all	48
77	653	2	all	76
89	653	2	all	88
78	653	2	all	75
8	653	2	all	4
48	653	2	all	46
59	653	2	all	58
34	653	2	all	31
62	653	2	all	62
22	653	2	all	18
27	653	2	all	19
70	653	1	all	30
1	654	2	all	0
16	654	2	all	11
19	654	0	all	56
5	654	2	all	3
54	654	2	all	52
87	654	2	all	86
65	654	2	all	63
31	654	2	all	26
76	654	2	all	73
20	654	2	all	17
81	654	0	all	29
61	654	2	all	59
51	654	2	all	53
74	654	2	all	69
18	654	2	all	15
66	654	2	all	64
30	654	0	all	52
9	654	2	all	6
28	654	0	all	53
58	654	2	all	57
26	654	2	all	21
23	654	2	all	23
14	654	2	all	12
11	654	2	all	8
38	654	1	all	85
37	654	2	all	32
49	654	2	all	47
77	654	2	all	75
78	654	1	all	78
84	654	2	all	81
48	654	2	all	46
59	654	2	all	58
3	654	2	all	1
80	654	2	all	78
27	654	2	all	22
83	654	1	all	28
64	659	2	all	60
32	659	0	all	19
87	659	2	all	82
84	659	2	all	80
61	659	2	all	57
54	659	2	all	50
77	659	2	all	72
43	659	2	all	42
40	659	2	all	38
63	659	1	all	38
19	659	0	all	55
9	659	2	all	3
83	659	2	all	79
45	659	2	all	43
81	659	2	all	75
27	659	2	all	22
18	659	2	all	18
44	659	2	all	45
12	659	2	all	7
71	659	2	all	67
17	659	2	all	13
76	659	2	all	71
21	659	2	all	20
11	659	2	all	6
13	659	2	all	10
34	659	2	all	29
66	659	0	all	25
65	659	2	all	61
52	659	2	all	48
35	659	2	all	33
58	659	2	all	55
31	659	2	all	25
75	659	2	all	70
16	659	2	all	12
42	659	2	all	40
20	659	2	all	14
29	659	2	all	23
78	659	2	all	73
15	659	2	all	11
30	659	2	all	27
59	659	2	all	56
6	659	2	all	2
24	659	1	all	77
35	661	2	all	33
29	661	2	all	25
83	661	1	all	23
48	661	2	all	48
66	661	0	all	23
20	661	2	all	16
67	661	1	all	9
59	661	2	all	60
71	661	2	all	70
27	661	2	all	23
30	661	2	all	28
43	661	2	all	43
52	661	2	all	57
60	661	1	all	87
77	661	2	all	74
40	661	2	all	41
87	661	2	all	85
70	661	1	all	26
80	661	2	all	79
81	661	0	all	30
16	661	2	all	14
18	661	2	all	18
9	661	2	all	5
76	661	2	all	73
39	661	2	all	40
78	661	2	all	75
23	661	1	all	16
65	661	2	all	64
61	661	2	all	61
19	661	1	all	36
6	661	2	all	3
34	658	2	all	33
76	658	2	all	76
87	658	2	all	87
53	658	2	all	47
77	658	2	all	77
62	658	2	all	62
39	658	2	all	37
18	658	2	all	15
72	658	2	all	70
74	658	2	all	73
58	658	2	all	57
64	658	2	all	64
54	658	2	all	52
66	658	0	all	29
21	658	2	all	21
84	658	2	all	85
6	658	2	all	3
25	658	2	all	16
40	658	2	all	38
35	658	2	all	34
44	658	2	all	45
81	658	0	all	27
20	658	2	all	18
13	658	2	all	11
71	658	2	all	69
60	658	2	all	59
43	658	2	all	43
15	658	2	all	10
63	658	2	all	63
27	658	2	all	23
42	658	2	all	40
49	658	2	all	48
14	658	2	all	13
80	658	2	all	82
19	658	2	all	17
16	658	2	all	12
38	658	2	all	36
59	658	2	all	58
24	658	1	all	75
78	658	2	all	78
61	658	2	all	60
65	658	2	all	65
31	658	2	all	29
9	658	2	all	4
32	658	2	all	32
17	660	2	all	14
59	660	2	all	57
61	660	2	all	58
42	660	2	all	37
70	660	1	all	27
32	660	2	all	30
20	660	2	all	16
11	660	2	all	8
6	660	2	all	2
27	660	2	all	23
24	660	1	all	78
13	660	2	all	10
15	660	2	all	11
58	660	2	all	56
71	660	2	all	66
77	660	2	all	69
16	660	2	all	12
45	660	2	all	41
78	660	2	all	72
87	660	2	all	81
81	660	2	all	74
54	660	2	all	49
12	660	2	all	7
76	660	2	all	70
72	660	2	all	68
65	660	2	all	61
89	660	2	all	83
64	660	2	all	60
43	660	2	all	40
84	660	2	all	79
60	660	1	all	83
79	660	2	all	77
30	660	2	all	28
34	660	2	all	33
9	660	2	all	3
35	660	2	all	34
21	660	2	all	15
51	660	0	all	6
18	660	2	all	19
80	662	0	all	9
79	662	2	all	84
76	662	2	all	77
19	662	1	all	39
8	662	2	all	2
81	662	0	all	34
75	662	2	all	75
27	662	2	all	25
83	662	2	all	85
52	662	0	all	20
6	662	2	all	3
22	662	0	all	35
66	662	0	all	26
59	662	2	all	61
72	662	2	all	72
29	662	2	all	26
43	662	2	all	45
84	662	2	all	86
58	662	2	all	60
35	662	2	all	38
16	662	2	all	14
89	662	0	all	12
48	662	2	all	50
87	662	2	all	89
63	662	2	all	64
77	662	2	all	79
65	662	2	all	65
54	662	2	all	54
15	662	1	all	24
31	662	2	all	29
20	662	2	all	17
60	662	1	all	86
13	662	2	all	11
6	655	2	all	4
1	655	2	all	0
16	655	2	all	11
