id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
7	232	0	nuclei	5
199	232	0	nuclei	6
13	232	0	nuclei	16
14	232	0	nuclei	21
23	232	0	nuclei	24
28	232	0	nuclei	30
20	232	0	nuclei	31
29	232	0	nuclei	35
36	232	0	nuclei	43
42	232	0	nuclei	48
51	232	0	nuclei	58
52	232	0	nuclei	59
49	232	0	nuclei	66
61	232	0	nuclei	68
62	232	0	nuclei	69
60	232	0	nuclei	78
73	232	0	nuclei	96
90	232	0	nuclei	105
82	232	0	nuclei	106
93	232	0	nuclei	109
117	232	0	nuclei	119
100	232	0	nuclei	120
101	232	0	nuclei	121
95	232	0	nuclei	124
107	232	0	nuclei	126
114	232	0	nuclei	131
99	232	0	nuclei	132
122	232	0	nuclei	138
123	232	0	nuclei	139
135	232	0	nuclei	148
151	232	0	nuclei	150
127	232	0	nuclei	152
147	232	0	nuclei	160
137	232	0	nuclei	162
142	232	0	nuclei	166
156	232	0	nuclei	167
143	232	0	nuclei	168
160	232	0	nuclei	172
150	232	0	nuclei	174
154	232	0	nuclei	180
169	232	0	nuclei	185
168	232	0	nuclei	186
181	232	0	nuclei	193
183	232	0	nuclei	197
195	232	0	nuclei	204
197	232	0	nuclei	207
184	232	0	nuclei	209
5	233	0	nuclei	5
7	233	0	nuclei	7
10	233	0	nuclei	11
13	233	0	nuclei	15
24	233	0	nuclei	16
20	233	0	nuclei	20
14	233	0	nuclei	22
21	233	0	nuclei	23
23	233	0	nuclei	26
36	233	0	nuclei	27
16	233	0	nuclei	28
28	233	0	nuclei	35
30	233	0	nuclei	37
32	233	0	nuclei	39
40	233	0	nuclei	47
42	233	0	nuclei	48
29	233	0	nuclei	49
53	233	0	nuclei	50
44	233	0	nuclei	51
54	233	0	nuclei	53
45	233	0	nuclei	54
47	233	0	nuclei	55
51	233	0	nuclei	59
52	233	0	nuclei	60
55	233	0	nuclei	61
61	233	0	nuclei	66
62	233	0	nuclei	67
65	233	0	nuclei	75
69	233	0	nuclei	80
73	233	0	nuclei	83
75	233	0	nuclei	84
83	233	0	nuclei	85
76	233	0	nuclei	86
90	233	0	nuclei	90
88	233	0	nuclei	98
82	233	0	nuclei	103
91	233	0	nuclei	104
93	233	0	nuclei	106
95	233	0	nuclei	108
99	233	0	nuclei	113
100	233	0	nuclei	115
101	233	0	nuclei	116
107	233	0	nuclei	119
116	233	0	nuclei	125
117	233	0	nuclei	126
125	233	0	nuclei	130
120	233	0	nuclei	134
114	233	0	nuclei	135
124	233	0	nuclei	138
127	233	0	nuclei	140
121	233	0	nuclei	145
135	233	0	nuclei	146
136	233	0	nuclei	147
137	233	0	nuclei	148
151	233	0	nuclei	149
147	233	0	nuclei	157
148	233	0	nuclei	158
152	233	0	nuclei	162
154	233	0	nuclei	166
142	233	0	nuclei	167
143	233	0	nuclei	168
161	233	0	nuclei	172
162	233	0	nuclei	173
166	233	0	nuclei	174
167	233	0	nuclei	177
169	233	0	nuclei	178
171	233	0	nuclei	179
181	233	0	nuclei	190
182	233	0	nuclei	192
183	233	0	nuclei	193
184	233	0	nuclei	194
195	233	0	nuclei	199
197	233	0	nuclei	200
198	233	0	nuclei	202
199	233	0	nuclei	203
190	233	0	nuclei	205
44	233	1	nuclei	0
43	233	1	nuclei	20
23	233	1	nuclei	49
116	233	1	nuclei	61
117	233	1	nuclei	87
108	233	1	nuclei	140
52	233	1	nuclei	165
99	233	1	nuclei	193
32	233	1	nuclei	198
0	234	0	nuclei	0
4	234	0	nuclei	2
5	234	0	nuclei	3
7	234	0	nuclei	5
9	234	0	nuclei	7
10	234	0	nuclei	9
11	234	0	nuclei	11
13	234	0	nuclei	14
15	234	0	nuclei	15
19	234	0	nuclei	17
20	234	0	nuclei	18
30	234	0	nuclei	20
14	234	0	nuclei	21
21	234	0	nuclei	22
32	234	0	nuclei	23
23	234	0	nuclei	25
25	234	0	nuclei	29
18	234	0	nuclei	31
28	234	0	nuclei	34
29	234	0	nuclei	35
31	234	0	nuclei	36
36	234	0	nuclei	39
47	234	0	nuclei	42
38	234	0	nuclei	43
40	234	0	nuclei	45
42	234	0	nuclei	46
43	234	0	nuclei	48
44	234	0	nuclei	49
54	234	0	nuclei	50
45	234	0	nuclei	52
46	234	0	nuclei	53
51	234	0	nuclei	56
52	234	0	nuclei	57
55	234	0	nuclei	59
56	234	0	nuclei	60
60	234	0	nuclei	65
61	234	0	nuclei	66
62	234	0	nuclei	67
66	234	0	nuclei	72
68	234	0	nuclei	73
69	234	0	nuclei	74
71	234	0	nuclei	76
72	234	0	nuclei	77
64	234	0	nuclei	78
73	234	0	nuclei	80
75	234	0	nuclei	84
83	234	0	nuclei	85
96	234	0	nuclei	86
76	234	0	nuclei	88
82	234	0	nuclei	90
77	234	0	nuclei	94
79	234	0	nuclei	95
90	234	0	nuclei	96
91	234	0	nuclei	97
93	234	0	nuclei	99
95	234	0	nuclei	100
105	234	0	nuclei	101
96	234	0	nuclei	102
97	234	0	nuclei	105
99	234	0	nuclei	107
100	234	0	nuclei	109
101	234	0	nuclei	110
107	234	0	nuclei	113
110	234	0	nuclei	116
111	234	0	nuclei	117
112	234	0	nuclei	118
114	234	0	nuclei	120
116	234	0	nuclei	121
117	234	0	nuclei	122
102	234	0	nuclei	124
125	234	0	nuclei	126
120	234	0	nuclei	130
121	234	0	nuclei	131
122	234	0	nuclei	132
124	234	0	nuclei	134
127	234	0	nuclei	135
132	234	0	nuclei	138
133	234	0	nuclei	139
136	234	0	nuclei	141
149	234	0	nuclei	142
137	234	0	nuclei	143
151	234	0	nuclei	144
138	234	0	nuclei	147
139	234	0	nuclei	148
135	234	0	nuclei	155
147	234	0	nuclei	156
148	234	0	nuclei	157
152	234	0	nuclei	160
153	234	0	nuclei	162
154	234	0	nuclei	164
142	234	0	nuclei	165
143	234	0	nuclei	166
156	234	0	nuclei	167
160	234	0	nuclei	170
161	234	0	nuclei	171
163	234	0	nuclei	174
167	234	0	nuclei	178
169	234	0	nuclei	179
171	234	0	nuclei	181
173	234	0	nuclei	182
178	234	0	nuclei	185
168	234	0	nuclei	186
