id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
0	33	0	nuclei	0
2	33	0	nuclei	2
4	33	0	nuclei	3
7	33	0	nuclei	5
6	33	0	nuclei	6
3	33	0	nuclei	7
8	33	0	nuclei	8
11	33	0	nuclei	10
12	33	0	nuclei	12
15	33	0	nuclei	13
14	33	0	nuclei	15
17	33	0	nuclei	17
18	33	0	nuclei	18
19	33	0	nuclei	19
22	33	0	nuclei	24
23	33	0	nuclei	25
27	33	0	nuclei	27
28	33	0	nuclei	28
35	33	0	nuclei	32
32	33	0	nuclei	34
44	33	0	nuclei	42
42	33	0	nuclei	43
43	33	0	nuclei	44
45	33	0	nuclei	45
23	33	1	nuclei	5
42	33	1	nuclei	6
43	33	1	nuclei	10
27	33	1	nuclei	13
3	33	1	nuclei	28
2	33	1	nuclei	30
17	33	1	nuclei	32
21	33	1	nuclei	35
45	33	1	nuclei	36
18	33	1	nuclei	45
44	33	1	nuclei	47
4	35	0	nuclei	0
6	35	0	nuclei	4
8	35	0	nuclei	6
11	35	0	nuclei	8
12	35	0	nuclei	10
15	35	0	nuclei	12
17	35	0	nuclei	16
18	35	0	nuclei	17
19	35	0	nuclei	18
21	35	0	nuclei	21
22	35	0	nuclei	22
23	35	0	nuclei	23
25	35	0	nuclei	20
27	35	0	nuclei	25
28	35	0	nuclei	28
29	35	0	nuclei	27
30	35	0	nuclei	31
32	35	0	nuclei	33
33	35	0	nuclei	29
34	35	0	nuclei	30
35	35	0	nuclei	36
36	35	0	nuclei	38
37	35	0	nuclei	34
38	35	0	nuclei	35
39	35	0	nuclei	37
41	35	0	nuclei	42
42	35	0	nuclei	40
43	35	0	nuclei	41
45	35	0	nuclei	45
8	35	1	nuclei	19
15	35	1	nuclei	29
18	35	1	nuclei	47
19	35	1	nuclei	22
21	35	1	nuclei	38
23	35	1	nuclei	5
28	35	1	nuclei	15
31	35	1	nuclei	1
32	35	1	nuclei	43
35	35	1	nuclei	25
36	35	1	nuclei	40
40	35	1	nuclei	31
43	35	1	nuclei	11
45	35	1	nuclei	42
15	36	0	nuclei	15
17	36	0	nuclei	17
21	36	0	nuclei	25
23	36	0	nuclei	26
25	36	0	nuclei	24
26	36	0	nuclei	27
29	36	0	nuclei	29
32	36	0	nuclei	34
35	36	0	nuclei	41
36	36	0	nuclei	42
43	36	0	nuclei	44
