id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
7	429	1	nuclei	13
52	429	1	nuclei	57
75	429	1	nuclei	90
109	429	1	nuclei	122
8	430	0	nuclei	8
114	430	0	nuclei	10
76	432	1	nuclei	90
81	432	1	nuclei	95
73	434	0	nuclei	109
76	434	0	nuclei	12
32	435	1	nuclei	43
89	436	1	nuclei	99
64	440	0	nuclei	128
10	446	0	nuclei	103
101	446	1	nuclei	112
41	449	1	nuclei	44
21	450	0	nuclei	8
91	450	0	nuclei	42
58	451	1	nuclei	59
60	451	1	nuclei	60
91	452	1	nuclei	90
71	457	0	nuclei	28
3	460	1	nuclei	1
85	460	1	nuclei	86
86	460	1	nuclei	87
9	461	0	nuclei	18
29	462	0	nuclei	99
41	462	1	nuclei	42
72	465	0	nuclei	125
108	468	0	nuclei	33
70	468	0	nuclei	36
53	470	0	nuclei	42
36	470	0	nuclei	103
120	471	0	nuclei	94
31	479	1	nuclei	44
100	481	1	nuclei	108
112	481	1	nuclei	115
50	483	1	nuclei	41
87	484	0	nuclei	70
38	485	1	nuclei	43
26	487	0	nuclei	24
19	487	1	nuclei	18
81	489	0	nuclei	111
105	490	0	nuclei	92
16	490	0	nuclei	127
19	490	1	nuclei	23
101	491	1	nuclei	108
89	493	1	nuclei	100
84	497	0	nuclei	31
71	498	0	nuclei	21
29	498	0	nuclei	89
