id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
143	290	0	nuclei	1
10	290	0	nuclei	2
157	290	0	nuclei	35
36	290	0	nuclei	38
56	290	0	nuclei	45
103	290	0	nuclei	48
66	290	0	nuclei	64
102	290	0	nuclei	73
6	290	0	nuclei	82
45	290	0	nuclei	100
138	290	0	nuclei	108
136	290	0	nuclei	131
28	290	0	nuclei	162
0	290	0	nuclei	179
43	290	0	nuclei	180
0	290	1	nuclei	0
2	290	1	nuclei	2
3	290	1	nuclei	3
4	290	1	nuclei	4
178	290	1	nuclei	8
10	290	1	nuclei	9
17	290	1	nuclei	11
20	290	1	nuclei	21
22	290	1	nuclei	23
34	290	1	nuclei	25
24	290	1	nuclei	26
40	290	1	nuclei	32
30	290	1	nuclei	34
35	290	1	nuclei	35
42	290	1	nuclei	41
45	290	1	nuclei	45
56	290	1	nuclei	48
51	290	1	nuclei	55
55	290	1	nuclei	57
64	290	1	nuclei	68
78	290	1	nuclei	71
71	290	1	nuclei	74
73	290	1	nuclei	75
74	290	1	nuclei	76
76	290	1	nuclei	79
79	290	1	nuclei	81
83	290	1	nuclei	85
84	290	1	nuclei	86
92	290	1	nuclei	87
88	290	1	nuclei	89
95	290	1	nuclei	91
94	290	1	nuclei	93
100	290	1	nuclei	94
102	290	1	nuclei	103
103	290	1	nuclei	104
104	290	1	nuclei	105
99	290	1	nuclei	107
114	290	1	nuclei	108
113	290	1	nuclei	115
116	290	1	nuclei	116
117	290	1	nuclei	117
122	290	1	nuclei	122
123	290	1	nuclei	123
124	290	1	nuclei	124
125	290	1	nuclei	125
129	290	1	nuclei	127
131	290	1	nuclei	129
121	290	1	nuclei	130
134	290	1	nuclei	131
135	290	1	nuclei	132
136	290	1	nuclei	133
137	290	1	nuclei	134
132	290	1	nuclei	141
143	290	1	nuclei	142
133	290	1	nuclei	143
156	290	1	nuclei	145
145	290	1	nuclei	146
148	290	1	nuclei	148
149	290	1	nuclei	150
154	290	1	nuclei	154
155	290	1	nuclei	155
167	290	1	nuclei	156
157	290	1	nuclei	158
168	290	1	nuclei	163
143	291	0	nuclei	1
41	291	0	nuclei	2
132	291	0	nuclei	31
154	291	0	nuclei	33
56	291	0	nuclei	43
66	291	0	nuclei	62
102	291	0	nuclei	70
6	291	0	nuclei	83
34	291	0	nuclei	93
45	291	0	nuclei	102
138	291	0	nuclei	108
136	291	0	nuclei	130
0	291	0	nuclei	183
0	291	1	nuclei	0
1	291	1	nuclei	1
2	291	1	nuclei	2
7	291	1	nuclei	7
8	291	1	nuclei	8
11	291	1	nuclei	9
13	291	1	nuclei	11
3	291	1	nuclei	13
15	291	1	nuclei	14
10	291	1	nuclei	16
17	291	1	nuclei	17
20	291	1	nuclei	19
34	291	1	nuclei	24
24	291	1	nuclei	25
25	291	1	nuclei	26
40	291	1	nuclei	31
30	291	1	nuclei	32
35	291	1	nuclei	33
38	291	1	nuclei	35
39	291	1	nuclei	37
42	291	1	nuclei	39
41	291	1	nuclei	40
44	291	1	nuclei	42
53	291	1	nuclei	43
45	291	1	nuclei	44
56	291	1	nuclei	45
57	291	1	nuclei	47
47	291	1	nuclei	48
48	291	1	nuclei	49
52	291	1	nuclei	53
55	291	1	nuclei	55
59	291	1	nuclei	58
66	291	1	nuclei	62
64	291	1	nuclei	65
71	291	1	nuclei	69
72	291	1	nuclei	70
73	291	1	nuclei	71
74	291	1	nuclei	72
86	291	1	nuclei	73
76	291	1	nuclei	74
78	291	1	nuclei	76
79	291	1	nuclei	77
81	291	1	nuclei	80
83	291	1	nuclei	81
84	291	1	nuclei	82
88	291	1	nuclei	86
97	291	1	nuclei	88
93	291	1	nuclei	90
100	291	1	nuclei	92
95	291	1	nuclei	93
98	291	1	nuclei	94
99	291	1	nuclei	95
102	291	1	nuclei	96
103	291	1	nuclei	97
104	291	1	nuclei	98
110	291	1	nuclei	106
114	291	1	nuclei	108
122	291	1	nuclei	109
116	291	1	nuclei	111
119	291	1	nuclei	112
117	291	1	nuclei	113
123	291	1	nuclei	114
113	291	1	nuclei	118
121	291	1	nuclei	120
124	291	1	nuclei	121
125	291	1	nuclei	122
133	291	1	nuclei	126
135	291	1	nuclei	127
134	291	1	nuclei	128
136	291	1	nuclei	129
138	291	1	nuclei	130
140	291	1	nuclei	132
131	291	1	nuclei	134
132	291	1	nuclei	135
154	291	1	nuclei	136
143	291	1	nuclei	137
144	291	1	nuclei	139
156	291	1	nuclei	140
147	291	1	nuclei	142
149	291	1	nuclei	144
141	291	1	nuclei	146
167	291	1	nuclei	148
155	291	1	nuclei	149
169	291	1	nuclei	150
157	291	1	nuclei	151
161	291	1	nuclei	154
165	291	1	nuclei	157
164	291	1	nuclei	158
168	291	1	nuclei	159
158	291	1	nuclei	160
170	291	1	nuclei	161
175	291	1	nuclei	164
178	291	1	nuclei	166
179	291	1	nuclei	168
0	292	0	nuclei	3
10	292	0	nuclei	4
41	292	0	nuclei	5
143	292	0	nuclei	9
165	292	0	nuclei	17
103	292	0	nuclei	51
66	292	0	nuclei	68
102	292	0	nuclei	75
34	292	0	nuclei	100
138	292	0	nuclei	109
136	292	0	nuclei	136
63	292	0	nuclei	163
43	292	0	nuclei	185
0	292	1	nuclei	0
1	292	1	nuclei	1
2	292	1	nuclei	2
3	292	1	nuclei	3
6	292	1	nuclei	5
7	292	1	nuclei	6
8	292	1	nuclei	7
12	292	1	nuclei	8
10	292	1	nuclei	14
16	292	1	nuclei	16
18	292	1	nuclei	17
20	292	1	nuclei	19
21	292	1	nuclei	20
22	292	1	nuclei	21
24	292	1	nuclei	22
25	292	1	nuclei	23
27	292	1	nuclei	24
28	292	1	nuclei	25
40	292	1	nuclei	27
30	292	1	nuclei	28
41	292	1	nuclei	29
31	292	1	nuclei	30
34	292	1	nuclei	33
35	292	1	nuclei	34
36	292	1	nuclei	35
38	292	1	nuclei	36
39	292	1	nuclei	37
49	292	1	nuclei	38
42	292	1	nuclei	39
43	292	1	nuclei	40
44	292	1	nuclei	41
45	292	1	nuclei	42
55	292	1	nuclei	44
46	292	1	nuclei	45
47	292	1	nuclei	46
48	292	1	nuclei	47
50	292	1	nuclei	50
51	292	1	nuclei	51
56	292	1	nuclei	55
57	292	1	nuclei	56
59	292	1	nuclei	58
63	292	1	nuclei	62
64	292	1	nuclei	63
66	292	1	nuclei	65
68	292	1	nuclei	68
69	292	1	nuclei	69
70	292	1	nuclei	70
71	292	1	nuclei	71
72	292	1	nuclei	72
73	292	1	nuclei	73
86	292	1	nuclei	75
78	292	1	nuclei	77
79	292	1	nuclei	78
80	292	1	nuclei	79
81	292	1	nuclei	80
83	292	1	nuclei	81
84	292	1	nuclei	82
92	292	1	nuclei	83
85	292	1	nuclei	84
76	292	1	nuclei	85
88	292	1	nuclei	88
93	292	1	nuclei	90
100	292	1	nuclei	92
95	292	1	nuclei	94
96	292	1	nuclei	95
97	292	1	nuclei	97
98	292	1	nuclei	98
99	292	1	nuclei	99
102	292	1	nuclei	100
103	292	1	nuclei	101
104	292	1	nuclei	102
107	292	1	nuclei	104
108	292	1	nuclei	105
109	292	1	nuclei	106
110	292	1	nuclei	108
113	292	1	nuclei	110
114	292	1	nuclei	112
115	292	1	nuclei	113
116	292	1	nuclei	114
119	292	1	nuclei	115
123	292	1	nuclei	117
127	292	1	nuclei	119
128	292	1	nuclei	120
122	292	1	nuclei	122
124	292	1	nuclei	123
125	292	1	nuclei	124
126	292	1	nuclei	125
130	292	1	nuclei	127
132	292	1	nuclei	129
135	292	1	nuclei	130
134	292	1	nuclei	131
137	292	1	nuclei	132
138	292	1	nuclei	133
139	292	1	nuclei	134
140	292	1	nuclei	135
142	292	1	nuclei	136
143	292	1	nuclei	137
133	292	1	nuclei	138
136	292	1	nuclei	139
145	292	1	nuclei	141
146	292	1	nuclei	142
148	292	1	nuclei	143
149	292	1	nuclei	144
141	292	1	nuclei	146
154	292	1	nuclei	149
155	292	1	nuclei	150
156	292	1	nuclei	151
169	292	1	nuclei	152
159	292	1	nuclei	154
160	292	1	nuclei	155
162	292	1	nuclei	157
165	292	1	nuclei	158
167	292	1	nuclei	159
168	292	1	nuclei	160
157	292	1	nuclei	162
158	292	1	nuclei	163
170	292	1	nuclei	164
171	292	1	nuclei	165
175	292	1	nuclei	168
179	292	1	nuclei	170
36	294	0	nuclei	25
41	294	0	nuclei	4
43	294	0	nuclei	3
45	294	0	nuclei	106
66	294	0	nuclei	63
102	294	0	nuclei	76
138	294	0	nuclei	107
154	294	0	nuclei	31
157	294	0	nuclei	32
175	294	0	nuclei	24
0	294	1	nuclei	175
1	294	1	nuclei	177
2	294	1	nuclei	0
3	294	1	nuclei	1
4	294	1	nuclei	2
5	294	1	nuclei	178
6	294	1	nuclei	4
10	294	1	nuclei	7
12	294	1	nuclei	8
14	294	1	nuclei	182
15	294	1	nuclei	12
17	294	1	nuclei	9
19	294	1	nuclei	19
20	294	1	nuclei	20
22	294	1	nuclei	22
23	294	1	nuclei	23
24	294	1	nuclei	13
30	294	1	nuclei	18
31	294	1	nuclei	21
33	294	1	nuclei	30
34	294	1	nuclei	24
36	294	1	nuclei	25
39	294	1	nuclei	37
40	294	1	nuclei	29
41	294	1	nuclei	41
