id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
35	194	0	nuclei	33
33	194	0	nuclei	64
8	194	0	nuclei	90
116	194	0	nuclei	144
124	194	0	nuclei	145
79	194	0	nuclei	160
181	194	0	nuclei	210
82	194	0	nuclei	228
112	194	0	nuclei	231
236	194	1	nuclei	1
3	194	1	nuclei	2
5	194	1	nuclei	3
8	194	1	nuclei	7
11	194	1	nuclei	11
17	194	1	nuclei	18
2	194	1	nuclei	20
23	194	1	nuclei	23
24	194	1	nuclei	24
26	194	1	nuclei	25
13	194	1	nuclei	26
18	194	1	nuclei	31
34	194	1	nuclei	32
19	194	1	nuclei	33
35	194	1	nuclei	34
36	194	1	nuclei	36
51	194	1	nuclei	38
29	194	1	nuclei	39
50	194	1	nuclei	47
45	194	1	nuclei	53
63	194	1	nuclei	54
59	194	1	nuclei	56
60	194	1	nuclei	59
55	194	1	nuclei	60
79	194	1	nuclei	61
62	194	1	nuclei	62
81	194	1	nuclei	63
82	194	1	nuclei	64
76	194	1	nuclei	70
80	194	1	nuclei	72
84	194	1	nuclei	75
87	194	1	nuclei	83
91	194	1	nuclei	85
102	194	1	nuclei	86
83	194	1	nuclei	88
88	194	1	nuclei	93
101	194	1	nuclei	95
120	194	1	nuclei	98
108	194	1	nuclei	104
112	194	1	nuclei	106
113	194	1	nuclei	107
116	194	1	nuclei	108
119	194	1	nuclei	112
110	194	1	nuclei	115
133	194	1	nuclei	117
124	194	1	nuclei	125
127	194	1	nuclei	127
139	194	1	nuclei	132
141	194	1	nuclei	134
142	194	1	nuclei	135
144	194	1	nuclei	137
146	194	1	nuclei	138
138	194	1	nuclei	144
140	194	1	nuclei	146
157	194	1	nuclei	151
171	194	1	nuclei	155
165	194	1	nuclei	165
203	194	1	nuclei	180
190	194	1	nuclei	185
195	194	1	nuclei	187
197	194	1	nuclei	189
179	194	1	nuclei	193
210	194	1	nuclei	194
211	194	1	nuclei	204
214	194	1	nuclei	206
216	194	1	nuclei	208
228	194	1	nuclei	209
220	194	1	nuclei	226
235	194	1	nuclei	227
1	194	1	nuclei	228
237	194	1	nuclei	229
38	195	0	nuclei	19
221	195	0	nuclei	23
35	195	0	nuclei	25
216	195	0	nuclei	32
235	195	0	nuclei	38
158	195	0	nuclei	50
34	195	0	nuclei	60
80	195	0	nuclei	61
166	195	0	nuclei	64
202	195	0	nuclei	66
9	195	0	nuclei	67
33	195	0	nuclei	68
74	195	0	nuclei	70
109	195	0	nuclei	73
187	195	0	nuclei	89
8	195	0	nuclei	95
195	195	0	nuclei	113
6	195	0	nuclei	135
21	195	0	nuclei	138
124	195	0	nuclei	154
115	195	0	nuclei	178
241	195	0	nuclei	216
20	195	0	nuclei	219
93	195	0	nuclei	227
189	195	0	nuclei	230
229	195	0	nuclei	233
27	195	0	nuclei	234
102	195	0	nuclei	237
112	195	0	nuclei	239
113	195	0	nuclei	240
180	195	0	nuclei	249
0	195	1	nuclei	0
1	195	1	nuclei	1
2	195	1	nuclei	2
236	195	1	nuclei	3
3	195	1	nuclei	4
5	195	1	nuclei	6
9	195	1	nuclei	9
11	195	1	nuclei	10
13	195	1	nuclei	11
15	195	1	nuclei	13
17	195	1	nuclei	17
33	195	1	nuclei	18
19	195	1	nuclei	19
20	195	1	nuclei	20
23	195	1	nuclei	22
26	195	1	nuclei	25
28	195	1	nuclei	28
29	195	1	nuclei	29
30	195	1	nuclei	30
34	195	1	nuclei	32
35	195	1	nuclei	33
36	195	1	nuclei	36
42	195	1	nuclei	39
47	195	1	nuclei	43
48	195	1	nuclei	44
51	195	1	nuclei	48
53	195	1	nuclei	49
54	195	1	nuclei	50
55	195	1	nuclei	51
43	195	1	nuclei	52
45	195	1	nuclei	54
59	195	1	nuclei	56
77	195	1	nuclei	59
