id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
2	5	0	nuclei	3
3	5	0	nuclei	4
4	5	0	nuclei	5
5	5	0	nuclei	6
6	5	0	nuclei	7
10	5	0	nuclei	11
11	5	0	nuclei	12
13	5	0	nuclei	15
18	5	0	nuclei	17
19	5	0	nuclei	18
20	5	0	nuclei	20
23	5	0	nuclei	24
24	5	0	nuclei	25
25	5	0	nuclei	26
19	5	1	nuclei	5
23	5	1	nuclei	6
9	5	1	nuclei	9
12	5	1	nuclei	10
2	5	1	nuclei	16
18	5	1	nuclei	18
13	5	1	nuclei	19
3	5	1	nuclei	20
20	5	1	nuclei	24
25	5	1	nuclei	26
10	5	1	nuclei	27
1	7	0	nuclei	1
2	7	0	nuclei	2
5	7	0	nuclei	3
11	7	0	nuclei	10
13	7	0	nuclei	13
14	7	0	nuclei	11
17	7	0	nuclei	15
18	7	0	nuclei	19
20	7	0	nuclei	20
22	7	0	nuclei	21
24	7	0	nuclei	24
