id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
175	225	0	nuclei	14
44	225	0	nuclei	18
209	225	0	nuclei	21
152	225	0	nuclei	23
6	225	0	nuclei	30
42	225	0	nuclei	40
202	225	0	nuclei	63
205	225	0	nuclei	87
70	225	0	nuclei	184
97	225	0	nuclei	185
176	225	0	nuclei	207
153	225	0	nuclei	221
0	225	1	nuclei	0
3	225	1	nuclei	2
4	225	1	nuclei	3
6	225	1	nuclei	5
16	225	1	nuclei	16
44	225	1	nuclei	27
25	225	1	nuclei	29
27	225	1	nuclei	33
37	225	1	nuclei	42
42	225	1	nuclei	45
43	225	1	nuclei	46
45	225	1	nuclei	49
51	225	1	nuclei	56
53	225	1	nuclei	57
70	225	1	nuclei	62
60	225	1	nuclei	63
62	225	1	nuclei	64
82	225	1	nuclei	70
88	225	1	nuclei	75
77	225	1	nuclei	79
68	225	1	nuclei	81
81	225	1	nuclei	82
83	225	1	nuclei	83
84	225	1	nuclei	84
93	225	1	nuclei	85
97	225	1	nuclei	101
98	225	1	nuclei	103
99	225	1	nuclei	104
112	225	1	nuclei	110
105	225	1	nuclei	111
106	225	1	nuclei	112
117	225	1	nuclei	115
109	225	1	nuclei	116
121	225	1	nuclei	120
111	225	1	nuclei	121
118	225	1	nuclei	124
123	225	1	nuclei	129
131	225	1	nuclei	142
132	225	1	nuclei	143
152	225	1	nuclei	149
142	225	1	nuclei	150
145	225	1	nuclei	151
143	225	1	nuclei	152
146	225	1	nuclei	154
151	225	1	nuclei	158
153	225	1	nuclei	159
167	225	1	nuclei	175
192	225	1	nuclei	188
178	225	1	nuclei	189
200	225	1	nuclei	196
202	225	1	nuclei	200
201	225	1	nuclei	211
205	225	1	nuclei	212
2	226	1	nuclei	0
3	226	1	nuclei	1
6	226	1	nuclei	2
24	226	1	nuclei	13
14	226	1	nuclei	14
15	226	1	nuclei	15
16	226	1	nuclei	16
44	226	1	nuclei	24
46	226	1	nuclei	29
18	226	1	nuclei	31
28	226	1	nuclei	32
31	226	1	nuclei	34
37	226	1	nuclei	38
39	226	1	nuclei	40
42	226	1	nuclei	42
43	226	1	nuclei	43
54	226	1	nuclei	44
45	226	1	nuclei	45
51	226	1	nuclei	49
55	226	1	nuclei	53
70	226	1	nuclei	59
60	226	1	nuclei	60
62	226	1	nuclei	61
82	226	1	nuclei	65
81	226	1	nuclei	77
83	226	1	nuclei	78
89	226	1	nuclei	85
80	226	1	nuclei	88
94	226	1	nuclei	90
96	226	1	nuclei	94
107	226	1	nuclei	97
98	226	1	nuclei	98
99	226	1	nuclei	100
106	226	1	nuclei	106
117	226	1	nuclei	108
108	226	1	nuclei	109
110	226	1	nuclei	111
120	226	1	nuclei	112
121	226	1	nuclei	113
124	226	1	nuclei	127
134	226	1	nuclei	130
145	226	1	nuclei	138
132	226	1	nuclei	140
137	226	1	nuclei	143
150	226	1	nuclei	144
152	226	1	nuclei	147
142	226	1	nuclei	148
143	226	1	nuclei	149
151	226	1	nuclei	160
154	226	1	nuclei	163
155	226	1	nuclei	165
165	226	1	nuclei	170
167	226	1	nuclei	172
168	226	1	nuclei	175
179	226	1	nuclei	176
175	226	1	nuclei	187
178	226	1	nuclei	188
195	226	1	nuclei	189
184	226	1	nuclei	193
200	226	1	nuclei	195
191	226	1	nuclei	197
202	226	1	nuclei	199
203	226	1	nuclei	200
192	226	1	nuclei	203
194	226	1	nuclei	204
