id	corresponding_timepoint_id	corresponding_viewsetup_id	corresponding_label	corresponding_id
2	188	0	nuclei	1
3	188	0	nuclei	3
4	188	0	nuclei	4
9	188	0	nuclei	6
11	188	0	nuclei	10
22	188	0	nuclei	11
23	188	0	nuclei	13
14	188	0	nuclei	15
20	188	0	nuclei	19
37	188	0	nuclei	22
40	188	0	nuclei	26
42	188	0	nuclei	28
35	188	0	nuclei	34
57	188	0	nuclei	41
61	188	0	nuclei	47
48	188	0	nuclei	48
52	188	0	nuclei	50
51	188	0	nuclei	51
62	188	0	nuclei	61
50	188	0	nuclei	62
66	188	0	nuclei	65
67	188	0	nuclei	66
83	188	0	nuclei	70
77	188	0	nuclei	72
79	188	0	nuclei	73
80	188	0	nuclei	75
87	188	0	nuclei	85
88	188	0	nuclei	86
90	188	0	nuclei	87
106	188	0	nuclei	99
104	188	0	nuclei	104
97	188	0	nuclei	107
121	188	0	nuclei	108
107	188	0	nuclei	109
108	188	0	nuclei	110
120	188	0	nuclei	119
123	188	0	nuclei	122
128	188	0	nuclei	131
129	188	0	nuclei	132
130	188	0	nuclei	147
150	188	0	nuclei	149
153	188	0	nuclei	152
145	188	0	nuclei	160
176	188	0	nuclei	162
170	188	0	nuclei	167
161	188	0	nuclei	170
178	188	0	nuclei	173
188	188	0	nuclei	174
180	188	0	nuclei	176
182	188	0	nuclei	178
185	188	0	nuclei	181
186	188	0	nuclei	182
187	188	0	nuclei	183
190	188	0	nuclei	184
193	188	0	nuclei	188
206	188	0	nuclei	195
183	188	0	nuclei	196
211	188	0	nuclei	199
198	188	0	nuclei	200
201	188	0	nuclei	202
215	188	0	nuclei	216
223	188	0	nuclei	221
226	188	0	nuclei	222
235	188	0	nuclei	233
245	188	0	nuclei	234
239	188	0	nuclei	237
240	188	0	nuclei	239
238	188	0	nuclei	249
42	188	1	nuclei	0
19	188	1	nuclei	1
150	188	1	nuclei	3
158	188	1	nuclei	4
20	188	1	nuclei	7
70	188	1	nuclei	18
95	188	1	nuclei	22
107	188	1	nuclei	32
43	188	1	nuclei	39
206	188	1	nuclei	41
102	188	1	nuclei	43
62	188	1	nuclei	44
2	188	1	nuclei	48
30	188	1	nuclei	54
113	188	1	nuclei	58
64	188	1	nuclei	75
244	188	1	nuclei	76
3	188	1	nuclei	77
233	188	1	nuclei	78
141	188	1	nuclei	80
4	188	1	nuclei	87
239	188	1	nuclei	104
5	188	1	nuclei	114
166	188	1	nuclei	121
218	188	1	nuclei	123
185	188	1	nuclei	139
66	188	1	nuclei	151
109	188	1	nuclei	161
167	188	1	nuclei	188
14	188	1	nuclei	197
145	188	1	nuclei	200
69	188	1	nuclei	206
123	188	1	nuclei	212
201	188	1	nuclei	218
18	188	1	nuclei	225
131	188	1	nuclei	235
0	189	0	nuclei	0
1	189	0	nuclei	1
2	189	0	nuclei	2
3	189	0	nuclei	4
4	189	0	nuclei	5
8	189	0	nuclei	8
9	189	0	nuclei	9
10	189	0	nuclei	11
11	189	0	nuclei	13
14	189	0	nuclei	18
16	189	0	nuclei	20
5	189	0	nuclei	22
18	189	0	nuclei	23
19	189	0	nuclei	24
20	189	0	nuclei	25
32	189	0	nuclei	27
23	189	0	nuclei	29
26	189	0	nuclei	31
42	189	0	nuclei	35
35	189	0	nuclei	39
36	189	0	nuclei	40
40	189	0	nuclei	45
41	189	0	nuclei	46
60	189	0	nuclei	50
47	189	0	nuclei	52
61	189	0	nuclei	53
48	189	0	nuclei	54
49	189	0	nuclei	55
65	189	0	nuclei	56
52	189	0	nuclei	58
69	189	0	nuclei	59
43	189	0	nuclei	61
55	189	0	nuclei	62
63	189	0	nuclei	66
50	189	0	nuclei	67
64	189	0	nuclei	68
66	189	0	nuclei	69
68	189	0	nuclei	70
51	189	0	nuclei	71
67	189	0	nuclei	72
73	189	0	nuclei	74
83	189	0	nuclei	78
